case_id,activity,start_time,end_time,resource
417,Notificacion estudiante cancelacion soli,2016-05-24 10:49:53.666156+00:00,2016-05-24 10:49:53.666156+00:00,9484
464,Cancelar Solicitud,2016-05-24 11:18:07.173992+00:00,2016-05-24 11:18:07.173992+00:00,11197
466,Traer informacion estudiante - banner,2016-05-24 14:11:44.811748+00:00,2016-05-24 14:11:44.811748+00:00,5573
466,Radicar Solicitud Homologacion,2016-05-24 14:11:47.811748+00:00,2016-05-24 14:11:47.811748+00:00,5593
466,Validar solicitud,2016-05-24 14:11:56.163154+00:00,2016-05-24 14:11:56.163154+00:00,7320
455,Cancelar Solicitud,2016-05-24 14:23:58.783668+00:00,2016-05-24 14:23:58.783668+00:00,12196
467,Traer informacion estudiante - banner,2016-05-24 15:26:46.630222+00:00,2016-05-24 15:26:46.630222+00:00,5667
467,Radicar Solicitud Homologacion,2016-05-24 15:26:49.630222+00:00,2016-05-24 15:26:49.630222+00:00,5714
468,Traer informacion estudiante - banner,2016-05-24 15:31:19.423497+00:00,2016-05-24 15:31:19.423497+00:00,5778
468,Radicar Solicitud Homologacion,2016-05-24 15:31:22.423497+00:00,2016-05-24 15:31:22.423497+00:00,5793
469,Traer informacion estudiante - banner,2016-05-24 18:00:32.732117+00:00,2016-05-24 18:00:32.732117+00:00,5883
469,Radicar Solicitud Homologacion,2016-05-24 18:00:35.732117+00:00,2016-05-24 18:00:35.732117+00:00,6039
470,Traer informacion estudiante - banner,2016-05-24 18:01:22.336725+00:00,2016-05-24 18:01:22.336725+00:00,6107
470,Radicar Solicitud Homologacion,2016-05-24 18:01:25.336725+00:00,2016-05-24 20:00:00.106335+00:00,6159
469,Cancelar Solicitud,2016-05-24 18:24:24.576798+00:00,2016-05-24 20:00:03+00:00,14128
471,Traer informacion estudiante - banner,2016-05-24 19:38:02.748050+00:00,2016-05-24 19:38:02.748050+00:00,6186
471,Radicar Solicitud Homologacion,2016-05-24 19:38:05.748050+00:00,2016-05-24 20:00:03+00:00,6204
471,Validar solicitud,2016-05-24 20:00:03.007269+00:00,2016-05-24 20:00:03.007269+00:00,10923
472,Validar solicitud,2016-05-24 21:23:17.305151+00:00,2016-05-25 13:01:34.595534+00:00,1707
426,Cancelar Solicitud,2016-05-24 22:14:24.873044+00:00,2016-05-25 13:00:02+00:00,11041
473,Traer informacion estudiante - banner,2016-05-24 22:35:53.634790+00:00,2016-05-24 22:35:53.634790+00:00,6426
473,Radicar Solicitud Homologacion,2016-05-24 22:35:56.634790+00:00,2016-05-24 22:35:56.634790+00:00,6469
462,Notificacion estudiante cancelacion soli,2016-05-24 23:56:07.631771+00:00,2016-05-24 23:56:07.631771+00:00,1
474,Traer informacion estudiante - banner,2016-05-25 00:10:10.471418+00:00,2016-05-25 00:10:10.471418+00:00,6639
474,Radicar Solicitud Homologacion,2016-05-25 00:10:13.471418+00:00,2016-05-25 00:10:13.471418+00:00,6723
474,Cancelar Solicitud,2016-05-25 00:10:30.178709+00:00,2016-05-25 00:10:30.178709+00:00,15884
473,Validar solicitud,2016-05-25 00:52:49.999797+00:00,2016-05-25 00:52:49.999797+00:00,2292
473,Traer informacion estudiante - banner,2016-05-25 00:52:49.999797+00:00,2016-05-25 00:52:49.999797+00:00,6876
473,Radicar Solicitud Homologacion,2016-05-25 00:52:52.999797+00:00,2016-05-25 00:52:52.999797+00:00,6987
473,Validar solicitud,2016-05-25 00:55:14.024923+00:00,2016-05-25 13:03:25.582550+00:00,22404
470,Cancelar Solicitud,2016-05-25 01:58:14.724734+00:00,2016-05-25 01:58:14.724734+00:00,1995
470,Revisar curso,2016-05-25 02:42:56.998452+00:00,2016-05-25 13:03:58.666907+00:00,943
445,Cancelar Solicitud,2016-05-25 03:26:41.757266+00:00,2016-05-25 03:26:41.757266+00:00,22074
437,Validacion final,2016-05-25 08:04:40.965637+00:00,2016-05-25 22:00:11.378630+00:00,677
470,Evaluacion curso,2016-05-25 13:03:58.668856+00:00,2016-05-25 15:47:57+00:00,15930
430,Validar solicitud / pre-homologacion,2016-05-25 13:48:35.721093+00:00,2016-05-25 13:50:05.890508+00:00,241
475,Traer informacion estudiante - banner,2016-05-25 22:07:41.068130+00:00,2016-05-25 22:07:41.068130+00:00,7007
475,Radicar Solicitud Homologacion,2016-05-25 22:07:44.068130+00:00,2016-05-25 22:07:50.068130+00:00,7423
475,Validar solicitud,2016-05-25 22:07:50.121109+00:00,2016-05-25 22:07:50.121109+00:00,294
441,Homologacion por grupo de cursos,2016-05-26 00:10:23.357975+00:00,2016-05-26 12:00:42.179168+00:00,7387
476,Traer informacion estudiante - banner,2016-05-26 01:12:08.948010+00:00,2016-05-26 01:12:08.948010+00:00,7490
476,Radicar Solicitud Homologacion,2016-05-26 01:12:11.948010+00:00,2016-05-26 01:12:11.948010+00:00,7492
476,Validar solicitud,2016-05-26 01:24:17.776961+00:00,2016-05-26 12:00:00.629371+00:00,659
432,Notificacion estudiante cancelacion soli,2016-05-26 01:33:30.642098+00:00,2016-05-26 01:33:30.642098+00:00,22491
450,Cancelar Solicitud,2016-05-26 02:54:12.730423+00:00,2016-05-26 02:54:12.730423+00:00,22624
472,Cancelar Solicitud,2016-05-26 03:04:54.297024+00:00,2016-05-26 12:19:50+00:00,22795
475,Revisar curso,2016-05-26 03:29:24.339586+00:00,2016-05-26 03:29:24.339586+00:00,1314
477,Traer informacion estudiante - banner,2016-05-26 09:59:28.219050+00:00,2016-05-26 09:59:28.219050+00:00,7573
477,Radicar Solicitud Homologacion,2016-05-26 09:59:31.219050+00:00,2016-05-26 09:59:31.219050+00:00,7611
477,Cancelar Solicitud,2016-05-26 09:59:31.706137+00:00,2016-05-26 12:56:46+00:00,22829
441,Evaluacion curso,2016-05-26 12:00:42.210032+00:00,2016-05-26 12:11:01.285011+00:00,22478
458,Homologacion por grupo de cursos,2016-05-26 12:28:49.523808+00:00,2016-05-26 12:40:09.898570+00:00,7394
465,Cancelar Solicitud,2016-05-26 12:38:24.628745+00:00,2016-05-26 12:38:24.628745+00:00,24544
478,Traer informacion estudiante - banner,2016-05-26 18:05:00.643175+00:00,2016-05-26 18:05:00.643175+00:00,7638
478,Radicar Solicitud Homologacion,2016-05-26 18:05:03.643175+00:00,2016-05-26 18:05:03.643175+00:00,7664
478,Validar solicitud,2016-05-26 18:23:34.108777+00:00,2016-05-27 13:02:03.191466+00:00,18929
479,Traer informacion estudiante - banner,2016-05-27 00:56:45.520966+00:00,2016-05-27 00:56:45.520966+00:00,7770
479,Radicar Solicitud Homologacion,2016-05-27 00:56:48.520966+00:00,2016-05-27 00:56:48.520966+00:00,7897
479,Cancelar Solicitud,2016-05-27 00:57:52.597141+00:00,2016-05-27 13:00:03.951375+00:00,2981
471,Revisar curso,2016-05-27 04:30:38.539550+00:00,2016-05-27 04:30:38.539550+00:00,387
480,Traer informacion estudiante - banner,2016-05-27 08:00:00.149783+00:00,2016-05-27 08:00:00.149783+00:00,8022
480,Radicar Solicitud Homologacion,2016-05-27 08:00:03.149783+00:00,2016-05-27 13:02:35.416342+00:00,8033
481,Traer informacion estudiante - banner,2016-05-27 08:31:42.689618+00:00,2016-05-27 08:31:42.689618+00:00,8065
481,Radicar Solicitud Homologacion,2016-05-27 08:31:45.689618+00:00,2016-05-27 08:31:45.689618+00:00,8142
481,Validar solicitud,2016-05-27 08:31:45.719680+00:00,2016-05-27 08:31:45.719680+00:00,448
480,Validar solicitud,2016-05-27 13:02:36.532735+00:00,2016-05-27 13:02:36.532735+00:00,669
457,Revisar curso,2016-05-27 14:40:47.466059+00:00,2016-05-27 14:40:47.466059+00:00,6694
442,Revisar curso,2016-05-27 14:44:52.224413+00:00,2016-05-27 14:44:52.224413+00:00,5802
483,Traer informacion estudiante - banner,2016-05-27 15:46:28.511749+00:00,2016-05-27 15:46:28.511749+00:00,8160
483,Radicar Solicitud Homologacion,2016-05-27 15:46:31.511749+00:00,2016-05-27 15:46:31.511749+00:00,8177
483,Validar solicitud,2016-05-27 15:46:31.511757+00:00,2016-05-27 15:46:31.511757+00:00,695
442,Evaluacion curso,2016-05-27 16:19:17.422952+00:00,2016-05-27 16:19:17.422952+00:00,26763
483,Revisar curso,2016-05-27 19:50:43.743980+00:00,2016-05-27 19:50:43.743980+00:00,410
484,Traer informacion estudiante - banner,2016-05-27 20:14:32.109702+00:00,2016-05-27 20:14:32.109702+00:00,8186
484,Radicar Solicitud Homologacion,2016-05-27 20:14:35.109702+00:00,2016-05-27 20:14:35.109702+00:00,8225
484,Validar solicitud,2016-05-27 20:14:35.109891+00:00,2016-05-27 20:14:35.109891+00:00,7019
465,Notificacion estudiante cancelacion soli,2016-05-27 21:33:39.621994+00:00,2016-05-27 21:33:39.621994+00:00,5506
479,Notificacion estudiante cancelacion soli,2016-05-27 22:56:48.146896+00:00,2016-05-27 22:56:48.146896+00:00,5588
485,Traer informacion estudiante - banner,2016-05-27 23:50:03.960495+00:00,2016-05-27 23:50:03.960495+00:00,8248
485,Radicar Solicitud Homologacion,2016-05-27 23:50:06.960495+00:00,2016-05-27 23:50:06.960495+00:00,8268
486,Traer informacion estudiante - banner,2016-05-28 00:30:57.616326+00:00,2016-05-28 00:30:57.616326+00:00,8371
486,Radicar Solicitud Homologacion,2016-05-28 00:31:00.616326+00:00,2016-05-28 00:31:00.616326+00:00,8416
486,Validar solicitud,2016-05-28 00:33:24.504556+00:00,2016-05-28 00:33:24.504556+00:00,9184
487,Traer informacion estudiante - banner,2016-05-28 01:01:27.852058+00:00,2016-05-28 01:01:27.852058+00:00,8428
487,Radicar Solicitud Homologacion,2016-05-28 01:01:30.852058+00:00,2016-05-28 01:01:30.852058+00:00,8450
487,Cancelar Solicitud,2016-05-28 01:01:30.852058+00:00,2016-05-29 19:03:28.521312+00:00,6400
485,Notificacion estudiante cancelacion soli,2016-05-28 01:11:43.450030+00:00,2016-05-28 01:11:43.450030+00:00,559
488,Traer informacion estudiante - banner,2016-05-28 01:16:27.312724+00:00,2016-05-28 01:16:27.312724+00:00,8461
488,Radicar Solicitud Homologacion,2016-05-28 01:16:30.312724+00:00,2016-05-28 01:16:30.312724+00:00,8536
488,Cancelar Solicitud,2016-05-28 02:14:12.660874+00:00,2016-05-28 02:14:12.660874+00:00,6437
483,Homologacion por grupo de cursos,2016-05-28 05:35:42.331136+00:00,2016-05-30 16:20:00+00:00,8651
439,Revisar curso,2016-05-28 06:11:41.948436+00:00,2016-05-28 06:11:41.948436+00:00,7080
471,Homologacion por grupo de cursos,2016-05-28 07:45:56.839142+00:00,2016-05-29 19:00:22+00:00,12548
484,Revisar curso,2016-05-28 08:45:18.129413+00:00,2016-05-29 19:24:33.604881+00:00,49
450,Notificacion estudiante cancelacion soli,2016-05-28 09:07:03.126744+00:00,2016-05-28 09:07:03.126744+00:00,7071
489,Traer informacion estudiante - banner,2016-05-28 10:00:45.318428+00:00,2016-05-28 10:00:45.318428+00:00,8556
489,Radicar Solicitud Homologacion,2016-05-28 10:00:48.318428+00:00,2016-05-29 19:00:07+00:00,8587
490,Traer informacion estudiante - banner,2016-05-28 10:09:27.587690+00:00,2016-05-28 10:09:27.587690+00:00,8588
490,Radicar Solicitud Homologacion,2016-05-28 10:09:30.587690+00:00,2016-05-28 10:09:30.587690+00:00,8655
490,Cancelar Solicitud,2016-05-28 10:09:30.883518+00:00,2016-05-29 19:05:02.189400+00:00,7682
468,Cancelar Solicitud,2016-05-28 11:55:48.343205+00:00,2016-05-29 19:00:16+00:00,7736
476,Revisar curso,2016-05-28 13:19:49.001344+00:00,2016-05-28 13:19:49.001344+00:00,716
491,Traer informacion estudiante - banner,2016-05-28 14:00:00.387003+00:00,2016-05-28 14:00:00.387003+00:00,8736
491,Radicar Solicitud Homologacion,2016-05-28 14:00:03.387003+00:00,2016-05-28 14:00:03.387003+00:00,8744
482,Validar solicitud,2016-05-28 14:57:00.670780+00:00,2016-05-29 19:09:21.505564+00:00,6767
437,Visto Bueno Cierre Proceso,2016-05-28 17:05:50.606832+00:00,2016-05-30 17:02:06.812574+00:00,1007
492,Traer informacion estudiante - banner,2016-05-28 18:00:00.118195+00:00,2016-05-28 18:00:00.118195+00:00,8772
492,Radicar Solicitud Homologacion,2016-05-28 18:00:03.118195+00:00,2016-05-28 18:00:03.118195+00:00,8786
492,Cancelar Solicitud,2016-05-28 18:00:03.565801+00:00,2016-05-29 19:16:49+00:00,7775
491,Validar solicitud,2016-05-28 18:13:31.304108+00:00,2016-05-29 19:22:15.635235+00:00,7297
442,Validacion final,2016-05-28 19:17:13.319143+00:00,2016-05-28 19:17:13.319143+00:00,19019
486,Homologacion por grupo de cursos,2016-05-28 19:22:23.146106+00:00,2016-05-30 18:21:26.845856+00:00,1343
442,Visto Bueno Cierre Proceso,2016-05-28 23:14:03.753655+00:00,2016-05-29 19:28:48.082224+00:00,1422
470,Validacion final,2016-05-29 00:54:42.554934+00:00,2016-05-29 19:00:23.869820+00:00,22475
472,Notificacion estudiante cancelacion soli,2016-05-29 02:15:25.621727+00:00,2016-05-29 02:15:25.621727+00:00,7836
435,Validacion final,2016-05-29 03:21:16.341911+00:00,2016-05-29 19:00:04+00:00,10923
460,Notificacion estudiante cancelacion soli,2016-05-29 06:00:01.993453+00:00,2016-05-29 06:00:01.993453+00:00,8064
493,Traer informacion estudiante - banner,2016-05-29 11:00:00.000222+00:00,2016-05-29 11:00:00.000222+00:00,8797
493,Radicar Solicitud Homologacion,2016-05-29 11:00:03.000222+00:00,2016-05-29 11:00:03.000222+00:00,8854
494,Traer informacion estudiante - banner,2016-05-29 12:06:57.121140+00:00,2016-05-29 12:06:57.121140+00:00,8955
494,Radicar Solicitud Homologacion,2016-05-29 12:07:00.121140+00:00,2016-05-29 12:07:00.121140+00:00,8995
495,Traer informacion estudiante - banner,2016-05-29 12:17:41.433036+00:00,2016-05-29 12:17:41.433036+00:00,9154
495,Radicar Solicitud Homologacion,2016-05-29 12:17:44.433036+00:00,2016-05-29 12:17:44.433036+00:00,9298
493,Validar solicitud,2016-05-29 13:16:38.133369+00:00,2016-05-29 19:13:49+00:00,920
496,Traer informacion estudiante - banner,2016-05-29 15:00:00+00:00,2016-05-29 15:00:00+00:00,9336
496,Radicar Solicitud Homologacion,2016-05-29 15:00:03+00:00,2016-05-29 19:00:25+00:00,9348
443,Homologacion por grupo de cursos,2016-05-29 16:34:48.315958+00:00,2016-05-29 19:00:27.233885+00:00,2541
495,Notificacion estudiante cancelacion soli,2016-05-29 16:40:00.216317+00:00,2016-05-29 16:40:00.216317+00:00,8121
497,Traer informacion estudiante - banner,2016-05-29 18:00:00.005941+00:00,2016-05-29 18:00:00.005941+00:00,9384
497,Radicar Solicitud Homologacion,2016-05-29 18:00:03.005941+00:00,2016-05-29 19:00:51+00:00,9404
496,Cancelar Solicitud,2016-05-29 19:00:34.748206+00:00,2016-05-29 19:00:34.748206+00:00,8112
489,Cancelar Solicitud,2016-05-29 19:00:35.003358+00:00,2016-05-29 19:06:00.003358+00:00,8213
499,Traer informacion estudiante - banner,2016-05-29 19:53:16.227196+00:00,2016-05-29 19:53:16.227196+00:00,9420
499,Radicar Solicitud Homologacion,2016-05-29 19:53:19.227196+00:00,2016-05-29 19:53:27.311788+00:00,9427
497,Validar solicitud,2016-05-29 20:01:29.328546+00:00,2016-05-29 20:01:29.328546+00:00,7320
498,Traer informacion estudiante - banner,2016-05-29 20:05:44.982747+00:00,2016-05-29 20:05:44.982747+00:00,9433
498,Radicar Solicitud Homologacion,2016-05-29 20:05:47.982747+00:00,2016-05-30 16:00:07+00:00,9449
499,Validar solicitud,2016-05-29 20:54:14.774336+00:00,2016-05-29 20:54:14.774336+00:00,2292
499,Cancelar Solicitud,2016-05-29 20:54:14.774336+00:00,2016-05-30 16:03:40.639614+00:00,8443
500,Traer informacion estudiante - banner,2016-05-29 21:37:28.145009+00:00,2016-05-29 21:37:28.145009+00:00,9477
500,Radicar Solicitud Homologacion,2016-05-29 21:37:31.145009+00:00,2016-05-29 21:37:31.145009+00:00,9519
464,Notificacion estudiante cancelacion soli,2016-05-29 21:38:41.493753+00:00,2016-05-29 21:38:41.493753+00:00,8455
501,Traer informacion estudiante - banner,2016-05-29 21:38:45.052152+00:00,2016-05-29 21:38:45.052152+00:00,9531
501,Radicar Solicitud Homologacion,2016-05-29 21:38:48.052152+00:00,2016-05-30 16:00:03.497268+00:00,955
500,Cancelar Solicitud,2016-05-29 21:42:25.911125+00:00,2016-05-30 16:00:11+00:00,8528
502,Traer informacion estudiante - banner,2016-05-29 21:59:51.647926+00:00,2016-05-29 21:59:51.647926+00:00,9711
502,Radicar Solicitud Homologacion,2016-05-29 21:59:54.647926+00:00,2016-05-29 21:59:54.647926+00:00,9872
482,Homologacion por grupo de cursos,2016-05-29 22:32:38.645753+00:00,2016-05-30 18:03:05.574395+00:00,3445
476,Homologacion por grupo de cursos,2016-05-29 22:40:19.576396+00:00,2016-05-30 19:22:39+00:00,22496
493,Revisar curso,2016-05-29 22:44:59.564198+00:00,2016-05-30 16:06:53.822306+00:00,1707
487,Notificacion estudiante cancelacion soli,2016-05-30 00:09:31.843549+00:00,2016-05-30 00:09:31.843549+00:00,8819
480,Homologacion por grupo de cursos,2016-05-30 05:59:15.903603+00:00,2016-05-30 19:21:38.082704+00:00,4560
455,Notificacion estudiante cancelacion soli,2016-05-30 09:32:38.861396+00:00,2016-05-30 09:32:38.861396+00:00,8916
442,Transferir Creditos,2016-05-30 09:42:28.091944+00:00,2016-05-30 09:42:28.091944+00:00,6889
442,Transferir creditos homologables,2016-05-30 09:43:56.834525+00:00,2016-05-30 09:43:56.834525+00:00,6954
503,Traer informacion estudiante - banner,2016-05-30 11:00:00.000008+00:00,2016-05-30 11:00:00.000008+00:00,9886
503,Radicar Solicitud Homologacion,2016-05-30 11:00:03.000008+00:00,2016-05-30 11:00:03.000008+00:00,9987
489,Notificacion estudiante cancelacion soli,2016-05-30 13:10:59.314971+00:00,2016-05-30 13:10:59.314971+00:00,9484
503,Validar solicitud,2016-05-30 13:20:14.002031+00:00,2016-05-30 16:00:10.363875+00:00,22404
505,Traer informacion estudiante - banner,2016-05-30 13:59:41.403824+00:00,2016-05-30 13:59:41.403824+00:00,6004
505,Radicar Solicitud Homologacion,2016-05-30 13:59:44.403824+00:00,2016-05-30 13:59:44.403824+00:00,8824
504,Traer informacion estudiante - banner,2016-05-30 15:31:38.335771+00:00,2016-05-30 15:31:38.335771+00:00,10183
504,Radicar Solicitud Homologacion,2016-05-30 15:31:41.335771+00:00,2016-05-30 16:00:05.670932+00:00,10296
498,Validar solicitud,2016-05-30 16:00:07+00:00,2016-05-30 16:00:18.941069+00:00,241
504,Cancelar Solicitud,2016-05-30 16:00:07.940972+00:00,2016-05-30 16:00:35.940972+00:00,9437
501,Validar solicitud,2016-05-30 16:00:15.037936+00:00,2016-05-30 18:06:19.170937+00:00,677
498,Traer informacion estudiante - banner,2016-05-30 16:00:19.252509+00:00,2016-05-30 16:00:19.252509+00:00,10348
498,Radicar Solicitud Homologacion,2016-05-30 16:00:22.252509+00:00,2016-05-30 16:00:22.252509+00:00,10962
506,Traer informacion estudiante - banner,2016-05-30 16:37:09.010694+00:00,2016-05-30 16:37:09.010694+00:00,10995
506,Radicar Solicitud Homologacion,2016-05-30 16:37:12.010694+00:00,2016-05-30 16:37:20.010694+00:00,11174
456,Revisar curso,2016-05-30 17:22:34.491480+00:00,2016-05-30 18:00:34.122642+00:00,943
441,Validacion final,2016-05-30 17:27:42.554000+00:00,2016-05-30 17:27:42.554000+00:00,659
498,Cancelar Solicitud,2016-05-30 17:31:25.260606+00:00,2016-05-30 17:31:25.260606+00:00,11197
498,Notificacion estudiante cancelacion soli,2016-05-30 17:47:08.278701+00:00,2016-05-30 17:47:08.278701+00:00,12196
501,Cancelar Solicitud,2016-05-30 18:06:47.468509+00:00,2016-05-30 18:06:50.468509+00:00,14128
505,Validar solicitud,2016-05-30 21:20:23.021347+00:00,2016-05-30 21:20:23.021347+00:00,294
413,Notificacion estudiante cancelacion soli,2016-05-30 21:28:02.661061+00:00,2016-05-30 21:28:02.661061+00:00,1
445,Notificacion estudiante cancelacion soli,2016-05-31 00:02:45.663285+00:00,2016-05-31 00:02:45.663285+00:00,15884
507,Traer informacion estudiante - banner,2016-05-31 05:00:00+00:00,2016-05-31 05:00:00+00:00,11218
507,Radicar Solicitud Homologacion,2016-05-31 05:00:03+00:00,2016-05-31 11:17:58+00:00,11327
508,Traer informacion estudiante - banner,2016-05-31 05:07:18.138910+00:00,2016-05-31 05:07:18.138910+00:00,1134
508,Radicar Solicitud Homologacion,2016-05-31 05:07:21.138910+00:00,2016-05-31 05:07:21.138910+00:00,11349
488,Notificacion estudiante cancelacion soli,2016-05-31 06:30:41.469483+00:00,2016-05-31 06:30:41.469483+00:00,1995
509,Traer informacion estudiante - banner,2016-05-31 08:00:00+00:00,2016-05-31 08:00:00+00:00,11353
509,Radicar Solicitud Homologacion,2016-05-31 08:00:03+00:00,2016-05-31 11:34:09+00:00,11181
510,Traer informacion estudiante - banner,2016-05-31 08:49:06.371725+00:00,2016-05-31 08:49:06.371725+00:00,11509
510,Radicar Solicitud Homologacion,2016-05-31 08:49:09.371725+00:00,2016-05-31 08:49:09.371725+00:00,11583
508,Validar solicitud,2016-05-31 09:18:40.928209+00:00,2016-05-31 11:00:04.349154+00:00,387
510,Validar solicitud,2016-05-31 09:24:57.785791+00:00,2016-05-31 09:24:57.785791+00:00,448
511,Traer informacion estudiante - banner,2016-05-31 10:01:44.484652+00:00,2016-05-31 10:01:44.484652+00:00,11614
511,Radicar Solicitud Homologacion,2016-05-31 10:01:47.484652+00:00,2016-05-31 10:01:47.484652+00:00,11692
512,Validar solicitud,2016-05-31 11:07:24.775141+00:00,2016-05-31 11:13:28.438736+00:00,18929
507,Cancelar Solicitud,2016-05-31 11:30:52.886953+00:00,2016-05-31 11:30:52.886953+00:00,22074
492,Notificacion estudiante cancelacion soli,2016-05-31 14:05:44.035332+00:00,2016-05-31 14:05:44.035332+00:00,11041
470,Visto Bueno Cierre Proceso,2016-05-31 17:58:24.223205+00:00,2016-05-31 20:20:43.934979+00:00,6979
470,Transferir Creditos,2016-05-31 20:49:12.579656+00:00,2016-05-31 20:49:12.579656+00:00,15930
513,Traer informacion estudiante - banner,2016-05-31 22:18:24.987101+00:00,2016-05-31 22:18:24.987101+00:00,11706
513,Radicar Solicitud Homologacion,2016-05-31 22:18:27.987101+00:00,2016-05-31 22:18:27.987101+00:00,11759
513,Cancelar Solicitud,2016-05-31 22:18:27.987110+00:00,2016-05-31 22:18:27.987110+00:00,22491
514,Traer informacion estudiante - banner,2016-05-31 22:54:52.236746+00:00,2016-05-31 22:54:52.236746+00:00,11760
514,Radicar Solicitud Homologacion,2016-05-31 22:54:55.236746+00:00,2016-05-31 22:54:55.236746+00:00,11775
514,Validar solicitud,2016-05-31 23:07:31.888434+00:00,2016-05-31 23:07:31.888434+00:00,669
514,Homologacion por grupo de cursos,2016-05-31 23:09:02.400097+00:00,2016-06-01 22:09:06+00:00,26796
515,Traer informacion estudiante - banner,2016-05-31 23:28:55.857333+00:00,2016-05-31 23:28:55.857333+00:00,11811
515,Radicar Solicitud Homologacion,2016-05-31 23:28:58.857333+00:00,2016-05-31 23:28:58.857333+00:00,11854
509,Validar solicitud,2016-05-31 23:43:19.921957+00:00,2016-06-01 13:00:45.581457+00:00,6694
515,Validar solicitud,2016-06-01 00:02:03.851169+00:00,2016-06-01 13:01:55.893812+00:00,5802
484,Homologacion por grupo de cursos,2016-06-01 00:19:45.983367+00:00,2016-06-01 00:19:45.983367+00:00,6799
484,Evaluacion curso,2016-06-01 00:19:46.208222+00:00,2016-06-01 13:00:13+00:00,10726
477,Notificacion estudiante cancelacion soli,2016-06-01 02:47:11.408021+00:00,2016-06-01 02:47:11.408021+00:00,22624
435,Visto Bueno Cierre Proceso,2016-06-01 03:42:48.979867+00:00,2016-06-01 03:42:48.979867+00:00,26767
517,Traer informacion estudiante - banner,2016-06-01 10:53:21.633096+00:00,2016-06-01 10:53:21.633096+00:00,11959
517,Radicar Solicitud Homologacion,2016-06-01 10:53:24.633096+00:00,2016-06-01 13:19:33.629873+00:00,12006
518,Traer informacion estudiante - banner,2016-06-01 11:28:57.681810+00:00,2016-06-01 11:28:57.681810+00:00,12129
518,Radicar Solicitud Homologacion,2016-06-01 11:29:00.681810+00:00,2016-06-01 11:29:00.681810+00:00,12814
519,Traer informacion estudiante - banner,2016-06-01 11:42:37.096461+00:00,2016-06-01 11:42:37.096461+00:00,12836
519,Radicar Solicitud Homologacion,2016-06-01 11:42:40.096461+00:00,2016-06-01 13:15:50+00:00,12915
518,Cancelar Solicitud,2016-06-01 11:43:53.446167+00:00,2016-06-01 13:19:50+00:00,22795
517,Validar solicitud,2016-06-01 13:19:34.024126+00:00,2016-06-01 13:19:34.024126+00:00,695
517,Cancelar Solicitud,2016-06-01 13:19:40.989433+00:00,2016-06-01 13:19:40.989433+00:00,24544
509,Homologacion por grupo de cursos,2016-06-01 14:47:29.704117+00:00,2016-06-01 19:47:29.704117+00:00,6952
520,Traer informacion estudiante - banner,2016-06-01 15:04:48.937702+00:00,2016-06-01 15:04:48.937702+00:00,13733
520,Radicar Solicitud Homologacion,2016-06-01 15:04:51.937702+00:00,2016-06-01 15:04:51.937702+00:00,11204
519,Validar solicitud,2016-06-01 15:32:41.234853+00:00,2016-06-01 15:32:41.234853+00:00,7019
443,Cancelar curso,2016-06-01 19:47:01.542305+00:00,2016-06-01 19:47:01.542305+00:00,17296
509,Evaluacion curso,2016-06-01 19:47:48.683376+00:00,2016-06-01 19:47:48.683376+00:00,163
441,Visto Bueno Cierre Proceso,2016-06-01 21:10:45.603304+00:00,2016-06-01 21:18:10.603304+00:00,6971
475,Homologacion por grupo de cursos,2016-06-01 23:23:44.136711+00:00,2016-06-01 23:23:44.136711+00:00,6990
421,Notificacion estudiante cancelacion soli,2016-06-02 00:32:02.221167+00:00,2016-06-02 00:32:02.221167+00:00,22829
516,Validar solicitud,2016-06-02 00:50:17.459182+00:00,2016-06-02 00:50:17.459182+00:00,9184
514,Evaluacion curso,2016-06-02 01:07:22.338370+00:00,2016-06-02 01:07:22.338370+00:00,4067
515,Homologacion por grupo de cursos,2016-06-02 02:22:49.153750+00:00,2016-06-02 02:22:49.153750+00:00,6995
515,Evaluacion curso,2016-06-02 02:22:58.063258+00:00,2016-06-02 11:18:11.736411+00:00,22439
474,Notificacion estudiante cancelacion soli,2016-06-02 03:43:11.048773+00:00,2016-06-02 03:43:11.048773+00:00,2981
484,Validar solicitud / pre-homologacion,2016-06-02 04:22:29.610883+00:00,2016-06-02 04:22:29.610883+00:00,7080
521,Traer informacion estudiante - banner,2016-06-02 09:22:22.288408+00:00,2016-06-02 09:22:22.288408+00:00,14126
521,Radicar Solicitud Homologacion,2016-06-02 09:22:25.288408+00:00,2016-06-02 09:22:25.288408+00:00,1471
521,Cancelar Solicitud,2016-06-02 09:22:26.219935+00:00,2016-06-02 09:22:26.219935+00:00,5506
449,Homologacion por grupo de cursos,2016-06-02 10:21:54.103506+00:00,2016-06-02 12:04:03.802572+00:00,7304
429,Homologacion por grupo de cursos,2016-06-02 13:27:14.615540+00:00,2016-06-02 13:27:14.615540+00:00,7316
429,Evaluacion curso,2016-06-02 13:27:14.909327+00:00,2016-06-02 13:42:08.594761+00:00,22438
519,Revisar curso,2016-06-02 13:28:49.742368+00:00,2016-06-02 13:28:49.742368+00:00,1314
447,Notificacion estudiante cancelacion soli,2016-06-02 16:43:54.242765+00:00,2016-06-02 16:43:54.242765+00:00,5588
522,Traer informacion estudiante - banner,2016-06-02 20:18:29.298676+00:00,2016-06-02 20:18:29.298676+00:00,15057
