case_id,activity,start_time,end_time,resource
142,Validar solicitud,2016-05-11 09:49:35.330443+00:00,2016-05-11 22:07:22.651606+00:00,677
146,Traer informacion estudiante - banner,2016-05-11 10:00:00.009044+00:00,2016-05-11 10:00:00.009044+00:00,26248
146,Radicar Solicitud Homologacion,2016-05-11 10:00:03.009044+00:00,2016-05-11 13:05:16.077007+00:00,26298
147,Traer informacion estudiante - banner,2016-05-11 10:05:20.553841+00:00,2016-05-11 10:05:20.553841+00:00,26348
147,Radicar Solicitud Homologacion,2016-05-11 10:05:23.553841+00:00,2016-05-11 10:05:23.553841+00:00,2649
147,Cancelar Solicitud,2016-05-11 10:05:23.581881+00:00,2016-05-11 10:05:23.581881+00:00,9484
127,Revisar curso,2016-05-11 13:27:17.759421+00:00,2016-05-11 13:27:17.759421+00:00,1314
143,Validar solicitud,2016-05-11 14:01:29.181935+00:00,2016-05-11 14:01:30.052651+00:00,241
146,Validar solicitud,2016-05-11 16:25:11.072263+00:00,2016-05-11 16:50:09.674069+00:00,7297
116,Notificacion estudiante cancelacion soli,2016-05-11 17:26:15.683952+00:00,2016-05-11 17:26:15.683952+00:00,11041
133,Notificacion estudiante cancelacion soli,2016-05-11 18:43:39.503826+00:00,2016-05-11 18:43:39.503826+00:00,11197
13,Notificacion estudiante cancelacion soli,2016-05-11 19:21:38.507967+00:00,2016-05-11 19:21:38.507967+00:00,12196
145,Validar solicitud,2016-05-11 21:29:30.641993+00:00,2016-05-11 21:30:54.246562+00:00,387
95,Validacion final,2016-05-11 21:48:33.428400+00:00,2016-05-11 21:48:37.428400+00:00,7080
142,Homologacion por grupo de cursos,2016-05-11 22:25:25.126182+00:00,2016-05-11 22:25:55.730246+00:00,2541
95,Visto Bueno Cierre Proceso,2016-05-11 22:31:00.395547+00:00,2016-05-11 22:31:00.395547+00:00,26767
92,Notificacion estudiante cancelacion soli,2016-05-11 23:25:57.534744+00:00,2016-05-11 23:25:57.534744+00:00,15884
112,Transferir Creditos,2016-05-11 23:36:26.778058+00:00,2016-05-11 23:36:26.778058+00:00,6954
147,Notificacion estudiante cancelacion soli,2016-05-12 00:58:03.453297+00:00,2016-05-12 00:58:03.453297+00:00,14128
146,Homologacion por grupo de cursos,2016-05-12 01:31:03.958946+00:00,2016-05-12 12:05:25.678677+00:00,22478
148,Traer informacion estudiante - banner,2016-05-12 04:12:39.830356+00:00,2016-05-12 04:12:39.830356+00:00,26780
148,Radicar Solicitud Homologacion,2016-05-12 04:12:42.830356+00:00,2016-05-12 04:12:42.830356+00:00,2834
148,Cancelar Solicitud,2016-05-12 04:13:04.995414+00:00,2016-05-12 04:13:04.995414+00:00,1995
149,Traer informacion estudiante - banner,2016-05-12 11:48:54.388935+00:00,2016-05-12 11:48:54.388935+00:00,2925
149,Radicar Solicitud Homologacion,2016-05-12 11:48:57.388935+00:00,2016-05-12 11:48:57.388935+00:00,3019
146,Evaluacion curso,2016-05-12 12:07:22.448803+00:00,2016-05-12 12:07:22.448803+00:00,163
150,Traer informacion estudiante - banner,2016-05-12 12:27:08.993354+00:00,2016-05-12 12:27:08.993354+00:00,305
150,Radicar Solicitud Homologacion,2016-05-12 12:27:11.993354+00:00,2016-05-12 12:27:11.993355+00:00,26759
151,Traer informacion estudiante - banner,2016-05-12 12:33:17.052925+00:00,2016-05-12 12:33:17.052925+00:00,2804
151,Radicar Solicitud Homologacion,2016-05-12 12:33:20.052925+00:00,2016-05-12 12:33:37.052925+00:00,24517
122,Notificacion estudiante cancelacion soli,2016-05-12 12:56:37.467247+00:00,2016-05-12 12:56:37.467247+00:00,22074
149,Cancelar Solicitud,2016-05-12 13:28:55.215757+00:00,2016-05-12 13:28:55.215757+00:00,22491
152,Validar solicitud,2016-05-12 13:47:39.814582+00:00,2016-05-12 13:47:39.814582+00:00,448
152,Revisar curso,2016-05-12 14:06:59.723999+00:00,2016-05-12 14:06:59.723999+00:00,410
145,Homologacion por grupo de cursos,2016-05-12 15:46:25.675631+00:00,2016-05-13 13:20:00+00:00,8651
12,Notificacion estudiante cancelacion soli,2016-05-12 18:50:09.380541+00:00,2016-05-12 18:50:09.380541+00:00,22624
141,Homologacion por grupo de cursos,2016-05-12 20:46:45.326017+00:00,2016-05-12 20:46:45.326017+00:00,26763
153,Traer informacion estudiante - banner,2016-05-12 23:16:28.329174+00:00,2016-05-12 23:16:28.329174+00:00,3057
153,Radicar Solicitud Homologacion,2016-05-12 23:16:31.329174+00:00,2016-05-13 13:00:19+00:00,3296
71,Notificacion estudiante cancelacion soli,2016-05-12 23:59:31.165585+00:00,2016-05-12 23:59:31.165585+00:00,1
143,Homologacion por grupo de cursos,2016-05-13 00:20:05.385240+00:00,2016-05-13 19:22:39+00:00,22496
101,Revisar curso,2016-05-13 00:41:27.515727+00:00,2016-05-13 13:00:03.407496+00:00,659
55,Notificacion estudiante cancelacion soli,2016-05-13 02:01:32.078022+00:00,2016-05-13 02:01:32.078022+00:00,22829
95,Transferir Creditos,2016-05-13 03:50:28.606728+00:00,2016-05-13 03:50:28.606728+00:00,6889
95,Transferir creditos homologables,2016-05-13 03:50:31.962207+00:00,2016-05-13 03:50:31.962207+00:00,7387
75,Notificacion estudiante cancelacion soli,2016-05-13 04:34:28.080033+00:00,2016-05-13 04:34:28.080033+00:00,24544
112,Transferir creditos homologables,2016-05-13 06:10:56.718595+00:00,2016-05-13 06:10:56.718595+00:00,7394
113,Notificacion estudiante cancelacion soli,2016-05-13 06:57:20.499598+00:00,2016-05-13 06:57:20.499598+00:00,5506
154,Traer informacion estudiante - banner,2016-05-13 08:36:50.652066+00:00,2016-05-13 08:36:50.652066+00:00,3409
154,Radicar Solicitud Homologacion,2016-05-13 08:36:53.652066+00:00,2016-05-13 08:36:53.652066+00:00,3502
154,Validar solicitud,2016-05-13 08:36:54.025025+00:00,2016-05-13 13:03:46.140937+00:00,22404
155,Traer informacion estudiante - banner,2016-05-13 08:42:52.526472+00:00,2016-05-13 08:42:52.526472+00:00,3703
155,Radicar Solicitud Homologacion,2016-05-13 08:42:55.526472+00:00,2016-05-13 08:42:55.526472+00:00,3729
138,Notificacion estudiante cancelacion soli,2016-05-13 09:33:10.922036+00:00,2016-05-13 09:33:10.922036+00:00,5588
101,Evaluacion curso,2016-05-13 13:00:54.726621+00:00,2016-05-13 13:27:25.918393+00:00,22438
156,Traer informacion estudiante - banner,2016-05-13 14:56:46.797036+00:00,2016-05-13 14:56:46.797036+00:00,3421
156,Radicar Solicitud Homologacion,2016-05-13 14:56:49.797036+00:00,2016-05-13 18:00:03.665699+00:00,3656
120,Notificacion estudiante cancelacion soli,2016-05-13 16:29:20.131018+00:00,2016-05-13 16:29:20.131018+00:00,559
156,Cancelar Solicitud,2016-05-13 18:00:11.539878+00:00,2016-05-13 18:00:11.539878+00:00,6437
157,Traer informacion estudiante - banner,2016-05-13 19:49:29.607379+00:00,2016-05-13 19:49:29.607379+00:00,3917
157,Radicar Solicitud Homologacion,2016-05-13 19:49:32.607379+00:00,2016-05-13 19:49:32.607379+00:00,397
157,Validar solicitud,2016-05-13 19:49:45.107290+00:00,2016-05-13 19:49:47.983349+00:00,19019
152,Homologacion por grupo de cursos,2016-05-13 22:25:54.666900+00:00,2016-05-13 22:25:54.666900+00:00,6799
152,Evaluacion curso,2016-05-13 22:26:10.048916+00:00,2016-05-13 22:26:10.048916+00:00,4067
146,Validar solicitud / pre-homologacion,2016-05-14 01:38:06.855301+00:00,2016-05-15 19:00:01+00:00,294
149,Notificacion estudiante cancelacion soli,2016-05-14 01:40:50.604645+00:00,2016-05-14 01:40:50.604645+00:00,2981
157,Homologacion por grupo de cursos,2016-05-14 01:55:35.259534+00:00,2016-05-14 01:55:35.259534+00:00,6990
52,Visto Bueno Cierre Proceso,2016-05-14 03:10:16.220465+00:00,2016-05-15 19:02:22.826130+00:00,7314
158,Traer informacion estudiante - banner,2016-05-14 10:00:00+00:00,2016-05-14 10:00:00+00:00,4126
158,Radicar Solicitud Homologacion,2016-05-14 10:00:03+00:00,2016-05-14 10:00:03+00:00,4130
159,Traer informacion estudiante - banner,2016-05-14 10:36:22.853119+00:00,2016-05-14 10:36:22.853119+00:00,4148
159,Radicar Solicitud Homologacion,2016-05-14 10:36:25.853119+00:00,2016-05-14 10:36:25.853119+00:00,4457
159,Validar solicitud,2016-05-14 10:36:38.270990+00:00,2016-05-15 19:08:08.364157+00:00,6767
161,Traer informacion estudiante - banner,2016-05-14 10:47:11.758167+00:00,2016-05-14 10:47:11.758167+00:00,4701
161,Radicar Solicitud Homologacion,2016-05-14 10:47:14.758167+00:00,2016-05-15 19:00:11.270382+00:00,4708
109,Homologacion por grupo de cursos,2016-05-14 13:25:06.439368+00:00,2016-05-14 13:25:06.439368+00:00,6971
162,Traer informacion estudiante - banner,2016-05-14 15:20:30.138363+00:00,2016-05-14 15:20:30.138363+00:00,4765
162,Radicar Solicitud Homologacion,2016-05-14 15:20:33.138363+00:00,2016-05-14 15:20:33.138363+00:00,4867
162,Cancelar Solicitud,2016-05-14 15:20:33.498880+00:00,2016-05-15 19:19:50+00:00,22795
106,Notificacion estudiante cancelacion soli,2016-05-14 16:57:40.747468+00:00,2016-05-14 16:57:40.747468+00:00,6400
93,Homologacion por grupo de cursos,2016-05-14 17:46:02.092456+00:00,2016-05-16 18:12:20+00:00,7573
163,Traer informacion estudiante - banner,2016-05-14 21:27:12.318715+00:00,2016-05-14 21:27:12.318715+00:00,4905
163,Radicar Solicitud Homologacion,2016-05-14 21:27:15.318715+00:00,2016-05-15 19:02:40.324234+00:00,4834
164,Traer informacion estudiante - banner,2016-05-14 21:58:29.153568+00:00,2016-05-14 21:58:29.153568+00:00,4912
164,Radicar Solicitud Homologacion,2016-05-14 21:58:32.153568+00:00,2016-05-14 21:58:32.153568+00:00,4918
160,Validar solicitud,2016-05-14 22:51:29.293990+00:00,2016-05-14 22:51:29.293990+00:00,669
165,Traer informacion estudiante - banner,2016-05-14 23:22:33.985743+00:00,2016-05-14 23:22:33.985743+00:00,4924
165,Radicar Solicitud Homologacion,2016-05-14 23:22:36.985743+00:00,2016-05-15 19:25:17+00:00,5064
164,Validar solicitud,2016-05-14 23:27:12.964964+00:00,2016-05-15 19:00:28.673896+00:00,716
160,Homologacion por grupo de cursos,2016-05-14 23:33:28.423664+00:00,2016-05-16 19:00:00+00:00,6952
152,Validacion final,2016-05-15 00:54:40.886687+00:00,2016-05-15 19:00:04+00:00,10923
85,Homologacion por grupo de cursos,2016-05-15 02:43:59.357617+00:00,2016-05-15 02:43:59.357617+00:00,6995
85,Evaluacion curso,2016-05-15 02:43:59.406077+00:00,2016-05-17 14:18:33.294708+00:00,22439
37,Validacion final,2016-05-15 04:07:07.585308+00:00,2016-05-15 04:07:07.585308+00:00,2292
37,Visto Bueno Cierre Proceso,2016-05-15 04:18:50.639156+00:00,2016-05-15 19:22:19.028116+00:00,6979
151,Notificacion estudiante cancelacion soli,2016-05-15 08:57:10.367802+00:00,2016-05-15 08:57:10.367802+00:00,7071
166,Traer informacion estudiante - banner,2016-05-15 11:00:00+00:00,2016-05-15 11:00:00+00:00,5151
166,Radicar Solicitud Homologacion,2016-05-15 11:00:03+00:00,2016-05-15 11:00:03+00:00,5183
167,Traer informacion estudiante - banner,2016-05-15 16:29:46.647891+00:00,2016-05-15 16:29:46.647891+00:00,5189
167,Radicar Solicitud Homologacion,2016-05-15 16:29:49.647891+00:00,2016-05-15 16:29:49.647891+00:00,5221
167,Validar solicitud,2016-05-15 16:40:25.030158+00:00,2016-05-15 19:04:10.676071+00:00,5802
161,Validar solicitud,2016-05-15 19:00:11.271211+00:00,2016-05-16 16:14:08.283450+00:00,18929
159,Homologacion por grupo de cursos,2016-05-15 19:18:01.849966+00:00,2016-05-15 19:26:46.634245+00:00,7304
165,Validar solicitud,2016-05-15 19:25:20.139965+00:00,2016-05-15 19:25:22.231917+00:00,49
165,Cancelar Solicitud,2016-05-15 19:27:17.257639+00:00,2016-05-15 19:27:33.257639+00:00,7736
67,Visto Bueno Cierre Proceso,2016-05-15 20:06:37.043171+00:00,2016-05-16 13:09:26.422550+00:00,15930
152,Visto Bueno Cierre Proceso,2016-05-15 20:41:48.847150+00:00,2016-05-16 16:00:04+00:00,12548
53,Homologacion por grupo de cursos,2016-05-15 20:42:07.324699+00:00,2016-05-15 20:42:07.324699+00:00,7316
165,Notificacion estudiante cancelacion soli,2016-05-15 22:21:12.486963+00:00,2016-05-15 22:21:12.486963+00:00,7682
52,Transferir Creditos,2016-05-15 23:09:23.252478+00:00,2016-05-15 23:09:23.252478+00:00,1007
134,Homologacion por grupo de cursos,2016-05-16 00:00:31.228857+00:00,2016-05-17 14:09:06.001000+00:00,26796
155,Notificacion estudiante cancelacion soli,2016-05-16 00:37:48.064791+00:00,2016-05-16 00:37:48.064791+00:00,7836
102,Homologacion por grupo de cursos,2016-05-16 08:09:46.594530+00:00,2016-05-16 16:56:55+00:00,7311
163,Cancelar Solicitud,2016-05-16 08:48:50.655815+00:00,2016-05-16 08:48:50.655815+00:00,8064
168,Traer informacion estudiante - banner,2016-05-16 11:00:00+00:00,2016-05-16 11:00:00+00:00,5275
168,Radicar Solicitud Homologacion,2016-05-16 11:00:03+00:00,2016-05-16 11:00:03+00:00,528
168,Cancelar Solicitud,2016-05-16 14:02:12.393328+00:00,2016-05-16 16:16:49+00:00,7775
67,Transferir Creditos,2016-05-16 15:28:14.004788+00:00,2016-05-16 15:28:14.004788+00:00,3445
159,Cancelar curso,2016-05-16 16:26:17.116886+00:00,2016-05-16 16:26:17.116886+00:00,17296
102,Evaluacion curso,2016-05-16 16:56:55+00:00,2016-05-16 16:56:55+00:00,6958
169,Traer informacion estudiante - banner,2016-05-16 17:47:29.091122+00:00,2016-05-16 17:47:29.091122+00:00,5290
169,Radicar Solicitud Homologacion,2016-05-16 17:47:32.091122+00:00,2016-05-16 17:47:32.091122+00:00,5292
117,Homologacion por grupo de cursos,2016-05-16 19:19:14.838742+00:00,2016-05-16 21:19:14.838743+00:00,7324
67,Transferir creditos homologables,2016-05-16 20:26:46.284297+00:00,2016-05-16 20:26:46.284297+00:00,6954
152,Transferir Creditos,2016-05-16 21:13:19.105502+00:00,2016-05-16 21:13:19.105502+00:00,4560
117,Evaluacion curso,2016-05-16 21:23:10.564628+00:00,2016-05-16 21:38:53.867251+00:00,6985
170,Traer informacion estudiante - banner,2016-05-17 00:46:15.000096+00:00,2016-05-17 00:46:15.000096+00:00,5330
170,Radicar Solicitud Homologacion,2016-05-17 00:46:18.000096+00:00,2016-05-17 00:46:18.000096+00:00,5488
170,Validar solicitud,2016-05-17 00:46:41.944760+00:00,2016-05-17 11:00:21.626603+00:00,6694
152,Transferir creditos homologables,2016-05-17 03:36:46.924766+00:00,2016-05-17 03:36:46.924766+00:00,6889
168,Notificacion estudiante cancelacion soli,2016-05-17 03:59:58.103170+00:00,2016-05-17 03:59:58.103170+00:00,8121
157,Evaluacion curso,2016-05-17 04:12:56.868229+00:00,2016-05-17 04:12:56.868229+00:00,7088
171,Traer informacion estudiante - banner,2016-05-17 05:00:00.000001+00:00,2016-05-17 05:00:00.000001+00:00,5571
171,Radicar Solicitud Homologacion,2016-05-17 05:00:03.000001+00:00,2016-05-17 11:00:08.075363+00:00,5396
172,Traer informacion estudiante - banner,2016-05-17 05:05:37.891448+00:00,2016-05-17 05:05:37.891448+00:00,5573
172,Radicar Solicitud Homologacion,2016-05-17 05:05:40.891448+00:00,2016-05-17 05:05:40.891448+00:00,5593
52,Transferir creditos homologables,2016-05-17 09:56:58.790209+00:00,2016-05-17 09:56:58.790209+00:00,7387
171,Validar solicitud,2016-05-17 11:00:08.075363+00:00,2016-05-17 11:00:08.075363+00:00,695
171,Cancelar Solicitud,2016-05-17 11:00:08.083034+00:00,2016-05-17 11:00:08.083034+00:00,8112
166,Cancelar Solicitud,2016-05-17 13:33:59.996901+00:00,2016-05-17 14:05:25+00:00,8213
134,Evaluacion curso,2016-05-17 14:09:15.514023+00:00,2016-05-17 14:23:28.088264+00:00,7299
126,Notificacion estudiante cancelacion soli,2016-05-17 14:16:01.939102+00:00,2016-05-17 14:16:01.939102+00:00,8443
98,Homologacion por grupo de cursos,2016-05-17 14:59:34.584052+00:00,2016-05-17 14:59:34.584052+00:00,7369
25,Avanzar recepcion documentos,2016-05-17 15:08:52.315504+00:00,2016-05-17 18:50:39+00:00,157
111,Revisar curso,2016-05-17 15:09:16.375551+00:00,2016-05-17 15:09:16.375551+00:00,22475
111,Homologacion por grupo de cursos,2016-05-17 16:32:44.963800+00:00,2016-05-17 20:43:35.208536+00:00,7331
173,Traer informacion estudiante - banner,2016-05-17 17:18:36.394062+00:00,2016-05-17 17:18:36.394062+00:00,5667
173,Radicar Solicitud Homologacion,2016-05-17 17:18:39.394062+00:00,2016-05-17 17:18:39.394062+00:00,5714
173,Cancelar Solicitud,2016-05-17 17:18:39.768653+00:00,2016-05-17 20:00:01+00:00,8455
174,Traer informacion estudiante - banner,2016-05-17 17:48:07.898740+00:00,2016-05-17 17:48:07.898740+00:00,5778
174,Radicar Solicitud Homologacion,2016-05-17 17:48:10.898740+00:00,2016-05-17 17:48:10.898740+00:00,5793
174,Cancelar Solicitud,2016-05-17 17:48:10.898740+00:00,2016-05-17 20:00:11+00:00,8528
175,Traer informacion estudiante - banner,2016-05-17 20:05:54.317681+00:00,2016-05-17 20:05:54.317681+00:00,5883
175,Radicar Solicitud Homologacion,2016-05-17 20:05:57.317681+00:00,2016-05-17 20:05:57.317681+00:00,6039
176,Traer informacion estudiante - banner,2016-05-17 20:10:10.480732+00:00,2016-05-17 20:10:10.480732+00:00,6107
176,Radicar Solicitud Homologacion,2016-05-17 20:10:13.480732+00:00,2016-05-17 20:10:13.480732+00:00,6186
176,Validar solicitud,2016-05-17 20:10:20.365797+00:00,2016-05-17 20:10:20.365797+00:00,7019
176,Cancelar Solicitud,2016-05-17 20:10:20.563820+00:00,2016-05-17 20:18:58.563820+00:00,8819
177,Traer informacion estudiante - banner,2016-05-17 20:34:59.320937+00:00,2016-05-17 20:34:59.320937+00:00,6426
177,Radicar Solicitud Homologacion,2016-05-17 20:35:02.320937+00:00,2016-05-17 20:35:02.320937+00:00,6469
178,Traer informacion estudiante - banner,2016-05-17 21:00:46.853997+00:00,2016-05-17 21:00:46.853997+00:00,6159
178,Radicar Solicitud Homologacion,2016-05-17 21:00:49.853997+00:00,2016-05-18 13:00:03+00:00,6204
124,Notificacion estudiante cancelacion soli,2016-05-18 07:15:22.024735+00:00,2016-05-18 07:15:22.024735+00:00,8916
85,Validacion final,2016-05-18 07:42:29.919862+00:00,2016-05-18 13:00:40.642251+00:00,1707
178,Cancelar Solicitud,2016-05-18 13:00:03.274208+00:00,2016-05-18 13:00:31.274208+00:00,9437
179,Traer informacion estudiante - banner,2016-05-18 13:56:40.196226+00:00,2016-05-18 13:56:40.196226+00:00,6639
179,Radicar Solicitud Homologacion,2016-05-18 13:56:43.196226+00:00,2016-05-18 13:56:43.196226+00:00,6723
179,Cancelar Solicitud,2016-05-18 14:51:09.335537+00:00,2016-05-18 14:51:09.335537+00:00,9484
174,Notificacion estudiante cancelacion soli,2016-05-18 16:00:00.278728+00:00,2016-05-18 16:00:00.278728+00:00,943
180,Traer informacion estudiante - banner,2016-05-18 16:43:42.203073+00:00,2016-05-18 16:43:42.203073+00:00,6876
180,Radicar Solicitud Homologacion,2016-05-18 16:43:45.203073+00:00,2016-05-18 16:43:45.203073+00:00,6987
173,Notificacion estudiante cancelacion soli,2016-05-18 16:53:15.333546+00:00,2016-05-18 16:53:15.333546+00:00,241
108,Revisar curso,2016-05-18 17:36:33.737878+00:00,2016-05-18 17:36:33.737878+00:00,9184
37,Transferir Creditos,2016-05-18 19:17:14.844299+00:00,2016-05-18 19:17:14.844299+00:00,7394
37,Transferir creditos homologables,2016-05-18 21:21:16.677549+00:00,2016-05-18 21:21:16.677549+00:00,6979
108,Homologacion por grupo de cursos,2016-05-18 21:39:01.608371+00:00,2016-05-18 22:57:15.608371+00:00,7323
140,Notificacion estudiante cancelacion soli,2016-05-18 22:42:01.856325+00:00,2016-05-18 22:42:01.856325+00:00,7297
108,Evaluacion curso,2016-05-18 22:57:16.771726+00:00,2016-05-18 22:57:29.771726+00:00,10726
175,Validar solicitud,2016-05-18 23:29:46.281154+00:00,2016-05-18 23:29:46.281154+00:00,7320
161,Revisar curso,2016-05-19 03:50:01.184578+00:00,2016-05-19 03:50:01.184578+00:00,920
158,Notificacion estudiante cancelacion soli,2016-05-19 05:50:08.848070+00:00,2016-05-19 05:50:08.848070+00:00,11041
132,Notificacion estudiante cancelacion soli,2016-05-19 06:40:20.407605+00:00,2016-05-19 06:40:20.407605+00:00,11197
181,Traer informacion estudiante - banner,2016-05-19 09:00:00.000973+00:00,2016-05-19 09:00:00.000973+00:00,7007
181,Radicar Solicitud Homologacion,2016-05-19 09:00:03.000973+00:00,2016-05-19 12:07:46+00:00,7490
182,Traer informacion estudiante - banner,2016-05-19 09:02:06.266862+00:00,2016-05-19 09:02:06.266862+00:00,7492
182,Radicar Solicitud Homologacion,2016-05-19 09:02:09.266862+00:00,2016-05-19 09:02:09.266862+00:00,7611
184,Traer informacion estudiante - banner,2016-05-19 16:28:02.834797+00:00,2016-05-19 16:28:02.834797+00:00,7638
184,Radicar Solicitud Homologacion,2016-05-19 16:28:05.834797+00:00,2016-05-19 16:28:05.834797+00:00,7664
183,Traer informacion estudiante - banner,2016-05-19 16:37:08.520928+00:00,2016-05-19 16:37:08.520928+00:00,7770
183,Radicar Solicitud Homologacion,2016-05-19 16:37:11.520928+00:00,2016-05-19 16:37:11.520928+00:00,7897
119,Notificacion estudiante cancelacion soli,2016-05-19 20:13:43.818566+00:00,2016-05-19 20:13:43.818566+00:00,12196
161,Homologacion por grupo de cursos,2016-05-19 21:39:28.679456+00:00,2016-05-20 13:06:16.451030+00:00,7763
85,Visto Bueno Cierre Proceso,2016-05-19 22:55:56.403578+00:00,2016-05-20 13:29:04.703888+00:00,1422
185,Validar solicitud,2016-05-19 23:15:26.691732+00:00,2016-05-20 13:00:46.705567+00:00,387
79,Notificacion estudiante cancelacion soli,2016-05-20 02:15:58.539899+00:00,2016-05-20 02:15:58.539899+00:00,7080
181,Notificacion estudiante cancelacion soli,2016-05-20 05:23:10.066146+00:00,2016-05-20 05:23:10.066146+00:00,677
166,Notificacion estudiante cancelacion soli,2016-05-20 06:54:12.321091+00:00,2016-05-20 06:54:12.321091+00:00,15884
186,Traer informacion estudiante - banner,2016-05-20 08:01:30.327490+00:00,2016-05-20 08:01:30.327490+00:00,8022
186,Radicar Solicitud Homologacion,2016-05-20 08:01:33.327490+00:00,2016-05-20 13:02:14.007394+00:00,8033
182,Cancelar Solicitud,2016-05-20 09:10:13.028398+00:00,2016-05-20 13:00:03+00:00,14128
187,Traer informacion estudiante - banner,2016-05-20 12:09:15.731589+00:00,2016-05-20 12:09:15.731589+00:00,8142
187,Radicar Solicitud Homologacion,2016-05-20 12:09:18.731589+00:00,2016-05-20 12:09:18.731589+00:00,8177
187,Validar solicitud,2016-05-20 12:09:22.708633+00:00,2016-05-20 12:09:22.708633+00:00,448
76,Notificacion estudiante cancelacion soli,2016-05-20 13:19:37.819615+00:00,2016-05-20 13:19:37.819615+00:00,1995
137,Homologacion por grupo de cursos,2016-05-20 13:35:21.897990+00:00,2016-05-20 18:56:55.065237+00:00,1343
188,Traer informacion estudiante - banner,2016-05-20 15:13:03.642158+00:00,2016-05-20 15:13:03.642158+00:00,8186
188,Radicar Solicitud Homologacion,2016-05-20 15:13:06.642158+00:00,2016-05-20 15:13:06.642158+00:00,8225
188,Cancelar Solicitud,2016-05-20 15:13:08.215801+00:00,2016-05-20 15:13:08.215801+00:00,22074
186,Validar solicitud,2016-05-20 17:25:47.223183+00:00,2016-05-20 18:00:14.340309+00:00,659
186,Cancelar Solicitud,2016-05-20 18:06:56.826933+00:00,2016-05-20 18:06:56.826933+00:00,22491
189,Traer informacion estudiante - banner,2016-05-20 18:45:28.561761+00:00,2016-05-20 18:45:28.561761+00:00,8268
189,Radicar Solicitud Homologacion,2016-05-20 18:45:31.561761+00:00,2016-05-20 18:45:31.561761+00:00,8371
189,Cancelar Solicitud,2016-05-20 18:45:31.781358+00:00,2016-05-20 18:45:31.781358+00:00,22624
190,Traer informacion estudiante - banner,2016-05-20 18:46:28.411255+00:00,2016-05-20 18:46:28.411255+00:00,8416
190,Radicar Solicitud Homologacion,2016-05-20 18:46:31.411255+00:00,2016-05-20 18:46:31.411255+00:00,8428
137,Evaluacion curso,2016-05-20 18:56:55.065237+00:00,2016-05-20 18:56:55.065237+00:00,1314
191,Traer informacion estudiante - banner,2016-05-20 19:45:54.434546+00:00,2016-05-20 19:45:54.434546+00:00,7423
191,Radicar Solicitud Homologacion,2016-05-20 19:45:57.434546+00:00,2016-05-20 19:45:58.216938+00:00,8160
191,Validar solicitud,2016-05-20 19:46:42.690197+00:00,2016-05-20 19:46:53.774258+00:00,22404
191,Traer informacion estudiante - banner,2016-05-20 19:52:58.301730+00:00,2016-05-20 19:52:58.301730+00:00,8065
191,Radicar Solicitud Homologacion,2016-05-20 19:53:01.301730+00:00,2016-05-20 19:56:07.301730+00:00,8248
111,Cancelar curso,2016-05-20 20:09:26.480560+00:00,2016-05-20 21:29:26.480560+00:00,8651
191,Cancelar Solicitud,2016-05-20 20:23:26.533855+00:00,2016-05-20 21:20:12.533855+00:00,22829
190,Validar solicitud,2016-05-20 22:46:32.018564+00:00,2016-05-20 22:46:32.019632+00:00,19019
184,Cancelar Solicitud,2016-05-20 22:53:47.568842+00:00,2016-05-20 22:53:47.568842+00:00,24544
137,Validacion final,2016-05-21 00:20:25.649612+00:00,2016-05-21 00:20:25.649612+00:00,2292
128,Revisar curso,2016-05-21 01:32:43.107996+00:00,2016-05-21 01:32:43.107996+00:00,410
128,Notificacion estudiante cancelacion soli,2016-05-21 02:58:13.234669+00:00,2016-05-21 02:58:13.234669+00:00,1
180,Homologacion por grupo de cursos,2016-05-21 09:03:51.005185+00:00,2016-05-22 19:00:48.736141+00:00,2541
164,Homologacion por grupo de cursos,2016-05-21 09:17:37.944243+00:00,2016-05-22 19:04:28.951940+00:00,22478
192,Traer informacion estudiante - banner,2016-05-21 10:00:00.000040+00:00,2016-05-21 10:00:00.000040+00:00,8450
192,Radicar Solicitud Homologacion,2016-05-21 10:00:03.000040+00:00,2016-05-21 10:00:03.000040+00:00,8461
192,Validar solicitud,2016-05-21 10:02:14.427051+00:00,2016-05-21 10:02:14.427051+00:00,669
193,Traer informacion estudiante - banner,2016-05-21 10:12:26.632667+00:00,2016-05-21 10:12:26.632667+00:00,8536
193,Radicar Solicitud Homologacion,2016-05-21 10:12:29.632667+00:00,2016-05-22 19:00:07+00:00,8587
194,Traer informacion estudiante - banner,2016-05-21 10:41:40.734879+00:00,2016-05-21 10:41:40.734879+00:00,8588
194,Radicar Solicitud Homologacion,2016-05-21 10:41:43.734879+00:00,2016-05-21 10:41:43.734879+00:00,8655
192,Homologacion por grupo de cursos,2016-05-21 13:25:03.966486+00:00,2016-05-21 13:25:03.966486+00:00,26763
192,Evaluacion curso,2016-05-21 14:03:57.809090+00:00,2016-05-21 14:03:57.809090+00:00,163
195,Validar solicitud,2016-05-21 16:21:59.445728+00:00,2016-05-21 16:21:59.445728+00:00,294
131,Notificacion estudiante cancelacion soli,2016-05-21 17:07:22.120798+00:00,2016-05-21 17:07:22.120798+00:00,5506
196,Traer informacion estudiante - banner,2016-05-21 18:35:25.042821+00:00,2016-05-21 18:35:25.042821+00:00,8736
196,Radicar Solicitud Homologacion,2016-05-21 18:35:28.042821+00:00,2016-05-22 19:00:16+00:00,8556
