case_id,resource,role,activity,FixedCost,ResourceCost,start_time,end_time,enable_time
286,Loan Officer-000003,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-14T13:25:23.075,2025-01-14T14:00:57.092,2025-01-14T13:25:23.075
289,Loan Officer-000006,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-14T13:28:11.132,2025-01-14T14:02:04.179,2025-01-14T13:28:11.132
275,Clerk-000001,Clerk,Prepare home insurance quote,0.0,0.5,2025-01-14T13:33:16.233,2025-01-14T14:03:01.976,2025-01-14T13:28:19.353
275,Clerk-000009,Clerk,Prepare acceptance pack,0.0,0.58,2025-01-14T13:28:36.184,2025-01-14T14:03:24.265,2025-01-14T13:28:19.353
296,Clerk-000007,Clerk,Reject application,0.0,0.71,2025-01-14T13:21:43.855,2025-01-14T14:04:31.987,2025-01-14T13:17:17.145
282,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-14T13:29:24.177,2025-01-14T14:05:28.843,2025-01-14T12:22:40.743
293,Loan Officer-000004,Loan Officer,Design loan offer,0.0,0.0,2025-01-14T13:01:48.793,2025-01-14T14:06:14.158,2025-01-14T13:01:48.793
278,Clerk-000006,Clerk,Cancel application,0.0,0.45,2025-01-14T13:39:15.023,2025-01-14T14:06:28.739,2025-01-14T13:28:49.813
294,Clerk-000008,Clerk,Reject application,0.0,0.7,2025-01-14T13:28:11.132,2025-01-14T14:10:11.077,2025-01-14T13:27:40.291
287,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-14T13:36:18.601,2025-01-14T14:11:41.510,2025-01-14T12:34:20.379
281,Clerk-000003,Clerk,Prepare home insurance quote,0.0,0.42,2025-01-14T13:51:10.454,2025-01-14T14:16:17.177,2025-01-14T13:36:18.601
286,Loan Officer-000008,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-14T13:28:36.184,2025-01-14T14:17:19.735,2025-01-14T13:28:36.184
286,Senior Officer-000001,Senior Officer,Consider re-design loan offer,0.0,0.0,2025-01-14T14:17:19.735,2025-01-14T14:18:02.620,2025-01-14T14:17:19.735
303,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-14T13:57:32.706,2025-01-14T14:18:36.804,2025-01-14T12:39:28.478
279,Clerk-000002,Clerk,Cancel application,0.0,0.57,2025-01-14T13:44:31.790,2025-01-14T14:18:50.142,2025-01-14T13:29:24.177
302,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-14T13:45:35.220,2025-01-14T14:21:08.883,2025-01-14T12:37:26.780
306,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-14T13:39:16.528,2025-01-14T14:21:51.072,2025-01-14T13:01:37.805
307,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-14T13:47:14.864,2025-01-14T14:27:37.366,2025-01-14T13:00:20.943
289,Loan Officer-000007,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-14T13:39:15.023,2025-01-14T14:29:59.016,2025-01-14T13:39:15.023
289,Senior Officer-000001,Senior Officer,Consider re-design loan offer,0.0,0.0,2025-01-14T14:29:59.016,2025-01-14T14:30:27.419,2025-01-14T14:29:59.016
309,Clerk-000007,Clerk,Check credit history,0.0,0.48,2025-01-14T14:04:31.987,2025-01-14T14:33:37.167,2025-01-14T13:56:13.880
299,Clerk-000001,Clerk,Reject application,0.0,0.52,2025-01-14T14:03:01.976,2025-01-14T14:34:24.135,2025-01-14T13:59:55.565
308,Clerk-000009,Clerk,Check credit history,0.0,0.53,2025-01-14T14:03:24.265,2025-01-14T14:35:07.659,2025-01-14T13:51:10.454
281,Clerk-000004,Clerk,Prepare acceptance pack,0.0,0.72,2025-01-14T13:52:07.690,2025-01-14T14:35:29.597,2025-01-14T13:36:18.601
301,Loan Officer-000010,Loan Officer,Assess loan risk,0.0,0.0,2025-01-14T13:45:35.220,2025-01-14T14:35:48.490,2025-01-14T13:45:35.220
305,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-14T14:18:36.804,2025-01-14T14:35:59.465,2025-01-14T12:38:15.222
298,Clerk-000005,Clerk,Reject application,0.0,0.68,2025-01-14T13:56:13.880,2025-01-14T14:36:44.105,2025-01-14T13:39:12.409
306,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-14T14:21:08.883,2025-01-14T14:37:37.138,2025-01-14T13:01:37.805
287,Clerk-000003,Clerk,Prepare acceptance pack,0.0,0.43,2025-01-14T14:16:17.177,2025-01-14T14:42:01.626,2025-01-14T14:11:41.510
282,Clerk-000006,Clerk,Prepare acceptance pack,0.0,0.61,2025-01-14T14:06:28.739,2025-01-14T14:43:04.067,2025-01-14T14:05:28.843
275,Loan Officer-000005,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-14T14:03:01.976,2025-01-14T14:43:47.858,2025-01-14T14:03:01.976
297,Loan Officer-000001,Loan Officer,Design loan offer,0.0,0.0,2025-01-14T13:58:31.520,2025-01-14T14:45:17.957,2025-01-14T13:58:31.520
282,Clerk-000008,Clerk,Prepare home insurance quote,0.0,0.62,2025-01-14T14:10:11.077,2025-01-14T14:47:09.073,2025-01-14T14:05:28.843
293,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-14T14:06:14.158,2025-01-14T14:50:13.265,2025-01-14T14:06:14.158
309,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-14T14:27:37.366,2025-01-14T14:52:26.028,2025-01-14T13:56:13.880
276,Applicant-000003,Applicant,Applicant completes form,0.0,0.0,2025-01-14T07:20:23.370,2025-01-14T17:20:07.568,2025-01-14T07:20:23.370
277,Applicant-000002,Applicant,Applicant completes form,0.0,0.0,2025-01-14T07:27:03.894,2025-01-14T18:18:50.959,2025-01-14T07:27:03.894
290,Applicant-000001,Applicant,Applicant completes form,0.0,0.0,2025-01-14T10:47:47.167,2025-01-14T22:42:00.901,2025-01-14T10:47:47.167
304,Applicant-000004,Applicant,Applicant completes form,0.0,0.0,2025-01-14T13:09:59.984,2025-01-14T22:59:02.212,2025-01-14T13:09:59.984
291,Applicant-000005,Applicant,Applicant completes form,0.0,0.0,2025-01-14T11:02:13.166,2025-01-15T00:56:52.138,2025-01-14T11:02:13.166
286,Clerk-000002,Clerk,Cancel application,0.0,0.69,2025-01-14T14:18:50.142,2025-01-15T07:00:08.360,2025-01-14T14:18:02.620
281,Loan Officer-000003,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-14T14:16:17.177,2025-01-15T07:00:21.363,2025-01-14T14:16:17.177
300,Loan Officer-000009,Loan Officer,Assess loan risk,0.0,0.0,2025-01-14T13:57:32.706,2025-01-15T07:01:33.309,2025-01-14T13:57:32.706
303,Loan Officer-000006,Loan Officer,Assess loan risk,0.0,0.0,2025-01-14T14:18:36.804,2025-01-15T07:02:16.454,2025-01-14T14:18:36.804
310,Clerk-000009,Clerk,Check credit history,0.0,0.47,2025-01-14T14:35:07.659,2025-01-15T07:03:07.240,2025-01-14T13:44:31.790
307,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-14T14:35:59.465,2025-01-15T07:03:22.525,2025-01-14T13:00:20.943
275,Loan Officer-000002,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-14T14:03:24.265,2025-01-15T07:04:08.449,2025-01-14T14:03:24.265
311,Clerk-000004,Clerk,Check application form completeness,0.0,0.48,2025-01-14T14:35:29.597,2025-01-15T07:04:09.978,2025-01-14T13:36:03.057
275,Senior Officer-000002,Senior Officer,Consider re-design loan offer,0.0,0.0,2025-01-15T07:04:08.449,2025-01-15T07:04:32.711,2025-01-15T07:04:08.449
308,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-14T14:37:37.138,2025-01-15T07:05:06.929,2025-01-14T13:51:10.454
289,Clerk-000001,Clerk,Cancel application,0.0,0.54,2025-01-14T14:34:24.135,2025-01-15T07:06:45.615,2025-01-14T14:30:27.419
308,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-14T14:21:51.072,2025-01-15T07:07:12.153,2025-01-14T13:51:10.454
301,Clerk-000005,Clerk,Reject application,0.0,0.54,2025-01-14T14:36:44.105,2025-01-15T07:09:01.769,2025-01-14T14:35:48.490
302,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2025-01-14T14:21:08.883,2025-01-15T07:13:32.382,2025-01-14T14:21:08.883
314,Clerk-000008,Clerk,Check application form completeness,0.0,0.46,2025-01-14T14:47:09.073,2025-01-15T07:14:34.639,2025-01-14T14:11:15.397
310,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-14T14:52:26.028,2025-01-15T07:14:36.943,2025-01-14T13:44:31.790
313,Clerk-000006,Clerk,Check application form completeness,0.0,0.53,2025-01-14T14:43:04.067,2025-01-15T07:14:39.678,2025-01-14T14:01:19.889
312,Clerk-000003,Clerk,Check application form completeness,0.0,0.57,2025-01-14T14:42:01.626,2025-01-15T07:15:58.528,2025-01-14T13:47:02.673
287,Clerk-000007,Clerk,Prepare home insurance quote,0.0,0.72,2025-01-14T14:33:37.167,2025-01-15T07:16:51.991,2025-01-14T14:11:41.510
305,Loan Officer-000007,Loan Officer,Assess loan risk,0.0,0.0,2025-01-14T14:35:59.465,2025-01-15T07:17:11.337,2025-01-14T14:35:59.465
297,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-14T14:45:17.957,2025-01-15T07:19:45.301,2025-01-14T14:45:17.957
306,Loan Officer-000010,Loan Officer,Assess loan risk,0.0,0.0,2025-01-14T14:37:37.138,2025-01-15T07:25:15.970,2025-01-14T14:37:37.138
290,Clerk-000004,Clerk,Check application form completeness,0.0,0.35,2025-01-15T07:04:09.978,2025-01-15T07:25:26.131,2025-01-14T22:42:00.901
309,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-15T07:03:22.525,2025-01-15T07:27:38.658,2025-01-14T13:56:13.880
281,Loan Officer-000008,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-14T14:35:29.597,2025-01-15T07:28:24.350,2025-01-14T14:35:29.597
277,Clerk-000009,Clerk,Check application form completeness,0.0,0.43,2025-01-15T07:03:07.240,2025-01-15T07:28:58.938,2025-01-14T18:18:50.959
287,Loan Officer-000001,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-14T14:45:17.957,2025-01-15T07:30:21.315,2025-01-14T14:42:01.626
275,Clerk-000001,Clerk,Cancel application,0.0,0.5,2025-01-15T07:06:45.615,2025-01-15T07:36:40.891,2025-01-15T07:04:32.711
276,Clerk-000002,Clerk,Check application form completeness,0.0,0.62,2025-01-15T07:00:08.360,2025-01-15T07:37:31.206,2025-01-14T17:20:07.568
311,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-15T07:07:12.153,2025-01-15T07:38:41.850,2025-01-15T07:04:09.978
310,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-15T07:05:06.929,2025-01-15T07:40:53.839,2025-01-14T13:44:31.790
291,Clerk-000005,Clerk,Check application form completeness,0.0,0.54,2025-01-15T07:09:01.769,2025-01-15T07:41:15.822,2025-01-15T00:56:52.138
314,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-15T07:14:36.943,2025-01-15T07:42:18.707,2025-01-15T07:14:34.639
282,Loan Officer-000005,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-14T14:43:47.858,2025-01-15T07:42:41.159,2025-01-14T14:43:04.067
282,Loan Officer-000003,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-15T07:00:21.363,2025-01-15T07:45:23.699,2025-01-14T14:47:09.073
302,Clerk-000006,Clerk,Reject application,0.0,0.57,2025-01-15T07:14:39.678,2025-01-15T07:48:34.900,2025-01-15T07:13:32.382
304,Clerk-000003,Clerk,Check application form completeness,0.0,0.6,2025-01-15T07:15:58.528,2025-01-15T07:51:41.850,2025-01-14T22:59:02.212
281,Clerk-000009,Clerk,Approve application,0.0,0.44,2025-01-15T07:28:58.938,2025-01-15T07:55:05.225,2025-01-15T07:28:24.350
300,Clerk-000008,Clerk,Reject application,0.0,0.71,2025-01-15T07:14:34.639,2025-01-15T07:57:17.202,2025-01-15T07:01:33.309
305,Clerk-000004,Clerk,Reject application,0.0,0.57,2025-01-15T07:25:26.131,2025-01-15T07:59:29.877,2025-01-15T07:17:11.337
303,Loan Officer-000006,Loan Officer,Design loan offer,0.0,0.0,2025-01-15T07:02:16.454,2025-01-15T08:01:44.007,2025-01-15T07:02:16.454
276,Clerk-000005,Clerk,Check credit history,0.0,0.35,2025-01-15T07:41:15.822,2025-01-15T08:02:09.016,2025-01-15T07:37:31.206
308,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2025-01-15T07:13:32.382,2025-01-15T08:02:09.450,2025-01-15T07:07:12.153
277,Clerk-000001,Clerk,Check credit history,0.0,0.43,2025-01-15T07:36:40.891,2025-01-15T08:02:32.442,2025-01-15T07:28:58.938
307,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2025-01-15T07:04:08.449,2025-01-15T08:05:06.825,2025-01-15T07:03:22.525
276,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-15T07:38:41.850,2025-01-15T08:05:14.736,2025-01-15T07:37:31.206
293,Loan Officer-000009,Loan Officer,Design loan offer,0.0,0.0,2025-01-15T07:01:33.309,2025-01-15T08:05:38.630,2025-01-14T14:50:13.265
313,Clerk-000004,Clerk,Return application back to applicant,0.0,0.14,2025-01-15T07:59:29.877,2025-01-15T08:08:02.758,2025-01-15T07:14:39.678
290,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-15T07:27:38.658,2025-01-15T08:09:22.617,2025-01-15T07:25:26.131
277,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-15T07:42:18.707,2025-01-15T08:10:26.348,2025-01-15T07:28:58.938
277,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-15T08:09:22.617,2025-01-15T08:13:46.798,2025-01-15T07:28:58.938
282,Clerk-000006,Clerk,Approve application,0.0,0.45,2025-01-15T07:48:34.900,2025-01-15T08:15:38.459,2025-01-15T07:45:23.699
311,Clerk-000007,Clerk,Check credit history,0.0,0.99,2025-01-15T07:16:51.991,2025-01-15T08:16:03.613,2025-01-15T07:04:09.978
306,Loan Officer-000008,Loan Officer,Design loan offer,0.0,0.0,2025-01-15T07:28:24.350,2025-01-15T08:16:08.135,2025-01-15T07:25:15.970
287,Loan Officer-000007,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-15T07:17:11.337,2025-01-15T08:20:06.870,2025-01-15T07:16:51.991
290,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-15T08:05:14.736,2025-01-15T08:24:21.877,2025-01-15T07:25:26.131
290,Clerk-000002,Clerk,Check credit history,0.0,0.81,2025-01-15T07:37:31.206,2025-01-15T08:25:51.708,2025-01-15T07:25:26.131
314,Clerk-000005,Clerk,Check credit history,0.0,0.4,2025-01-15T08:02:09.016,2025-01-15T08:26:02.381,2025-01-15T07:14:34.639
310,Loan Officer-000005,Loan Officer,Assess loan risk,0.0,0.0,2025-01-15T07:42:41.159,2025-01-15T08:26:41.977,2025-01-15T07:40:53.839
297,Loan Officer-000010,Loan Officer,Design loan offer,0.0,0.0,2025-01-15T07:25:15.970,2025-01-15T08:27:26.325,2025-01-15T07:19:45.301
276,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-15T07:40:53.839,2025-01-15T08:27:32.425,2025-01-15T07:37:31.206
304,Clerk-000009,Clerk,Check credit history,0.0,0.61,2025-01-15T07:55:05.225,2025-01-15T08:31:27.844,2025-01-15T07:51:41.850
309,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2025-01-15T07:30:21.315,2025-01-15T08:31:50.590,2025-01-15T07:27:38.658
291,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-15T08:13:46.798,2025-01-15T08:35:42.549,2025-01-15T07:41:15.822
291,Clerk-000003,Clerk,Check credit history,0.0,0.75,2025-01-15T07:51:41.850,2025-01-15T08:36:58.482,2025-01-15T07:41:15.822
303,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-15T08:01:44.007,2025-01-15T08:37:28.386,2025-01-15T08:01:44.007
315,Clerk-000004,Clerk,Check application form completeness,0.0,0.5,2025-01-15T08:08:02.758,2025-01-15T08:38:08.367,2025-01-14T14:30:18.497
308,Clerk-000001,Clerk,Reject application,0.0,0.61,2025-01-15T08:02:32.442,2025-01-15T08:38:51.801,2025-01-15T08:02:09.450
317,Clerk-000007,Clerk,Check application form completeness,0.0,0.4,2025-01-15T08:16:03.613,2025-01-15T08:40:04.904,2025-01-15T07:01:59.690
312,Clerk-000008,Clerk,Check credit history,0.0,0.78,2025-01-15T07:57:17.202,2025-01-15T08:44:00.982,2025-01-15T07:15:58.528
291,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-15T08:10:26.348,2025-01-15T08:47:50.526,2025-01-15T07:41:15.822
316,Clerk-000006,Clerk,Check application form completeness,0.0,0.58,2025-01-15T08:15:38.459,2025-01-15T08:50:09.977,2025-01-14T14:49:22.492
315,Clerk-000007,Clerk,Check credit history,0.0,0.18,2025-01-15T08:40:04.904,2025-01-15T08:51:09.981,2025-01-15T08:38:08.367
293,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-15T08:05:38.630,2025-01-15T08:54:25.927,2025-01-15T08:05:38.630
304,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-15T08:24:21.877,2025-01-15T08:54:28.269,2025-01-15T07:51:41.850
307,Loan Officer-000003,Loan Officer,Design loan offer,0.0,0.0,2025-01-15T08:05:06.825,2025-01-15T08:55:08.669,2025-01-15T08:05:06.825
287,Clerk-000002,Clerk,Approve application,0.0,0.49,2025-01-15T08:25:51.708,2025-01-15T08:55:15.481,2025-01-15T08:20:06.870
318,Clerk-000005,Clerk,Check application form completeness,0.0,0.5,2025-01-15T08:26:02.381,2025-01-15T08:55:52.165,2025-01-15T07:15:26.019
277,Loan Officer-000006,Loan Officer,Assess loan risk,0.0,0.0,2025-01-15T08:13:46.798,2025-01-15T08:56:25.570,2025-01-15T08:13:46.798
319,Clerk-000009,Clerk,Check application form completeness,0.0,0.49,2025-01-15T08:31:27.844,2025-01-15T09:00:43.010,2025-01-15T07:21:20.168
311,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-15T08:35:42.549,2025-01-15T09:05:23.846,2025-01-15T07:04:09.978
309,Clerk-000003,Clerk,Reject application,0.0,0.49,2025-01-15T08:36:58.482,2025-01-15T09:06:23.693,2025-01-15T08:31:50.590
303,Clerk-000001,Clerk,Prepare home insurance quote,0.0,0.49,2025-01-15T08:38:51.801,2025-01-15T09:08:05.831,2025-01-15T08:37:28.386
304,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-15T08:27:32.425,2025-01-15T09:11:22.039,2025-01-15T07:51:41.850
303,Clerk-000004,Clerk,Prepare acceptance pack,0.0,0.57,2025-01-15T08:38:08.367,2025-01-15T09:12:36.118,2025-01-15T08:37:28.386
320,Clerk-000006,Clerk,Check application form completeness,0.0,0.39,2025-01-15T08:50:09.977,2025-01-15T09:13:48.732,2025-01-15T07:36:02.040
276,Loan Officer-000009,Loan Officer,Assess loan risk,0.0,0.0,2025-01-15T08:27:32.425,2025-01-15T09:17:19.029,2025-01-15T08:27:32.425
315,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-15T08:54:28.269,2025-01-15T09:19:33.379,2025-01-15T08:38:08.367
297,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-15T08:37:28.386,2025-01-15T09:20:45.757,2025-01-15T08:27:26.325
310,Loan Officer-000002,Loan Officer,Design loan offer,0.0,0.0,2025-01-15T08:26:41.977,2025-01-15T09:24:47.764,2025-01-15T08:26:41.977
316,Clerk-000007,Clerk,Check credit history,0.0,0.62,2025-01-15T08:51:09.981,2025-01-15T09:28:26.332,2025-01-15T08:50:09.977
314,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-15T09:11:22.039,2025-01-15T09:29:01.055,2025-01-15T07:14:34.639
293,Clerk-000005,Clerk,Prepare home insurance quote,0.0,0.59,2025-01-15T08:55:52.165,2025-01-15T09:31:21.352,2025-01-15T08:54:25.927
312,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-15T08:47:50.526,2025-01-15T09:32:01.717,2025-01-15T07:15:58.528
290,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2025-01-15T08:25:51.708,2025-01-15T09:32:07.719,2025-01-15T08:25:51.708
312,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-15T09:05:23.846,2025-01-15T09:32:48.821,2025-01-15T07:15:58.528
322,Clerk-000004,Clerk,Check application form completeness,0.0,0.38,2025-01-15T09:12:36.118,2025-01-15T09:35:13.526,2025-01-15T08:13:43.297
306,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-15T08:54:25.927,2025-01-15T09:35:46.419,2025-01-15T08:16:08.135
318,Clerk-000009,Clerk,Check credit history,0.0,0.59,2025-01-15T09:00:43.010,2025-01-15T09:36:05.963,2025-01-15T08:55:52.165
321,Clerk-000001,Clerk,Check application form completeness,0.0,0.49,2025-01-15T09:08:05.831,2025-01-15T09:37:45.362,2025-01-15T07:53:54.974
317,Clerk-000008,Clerk,Check credit history,0.0,0.9,2025-01-15T08:44:00.982,2025-01-15T09:38:08.040,2025-01-15T08:40:04.904
319,Clerk-000003,Clerk,Check credit history,0.0,0.56,2025-01-15T09:06:23.693,2025-01-15T09:40:08.214,2025-01-15T09:00:43.010
293,Clerk-000002,Clerk,Prepare acceptance pack,0.0,0.78,2025-01-15T08:55:15.481,2025-01-15T09:42:17.000,2025-01-15T08:54:25.927
323,Clerk-000006,Clerk,Check application form completeness,0.0,0.48,2025-01-15T09:13:48.732,2025-01-15T09:42:21.742,2025-01-15T08:30:31.574
277,Loan Officer-000007,Loan Officer,Design loan offer,0.0,0.0,2025-01-15T08:56:25.570,2025-01-15T09:45:38.391,2025-01-15T08:56:25.570
291,Loan Officer-000008,Loan Officer,Assess loan risk,0.0,0.0,2025-01-15T08:47:50.526,2025-01-15T09:45:54.171,2025-01-15T08:47:50.526
316,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-15T09:32:48.821,2025-01-15T09:48:50.475,2025-01-15T08:50:09.977
304,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2025-01-15T09:11:22.039,2025-01-15T09:50:38.878,2025-01-15T09:11:22.039
303,Loan Officer-000010,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-15T09:08:05.831,2025-01-15T09:52:01.745,2025-01-15T09:08:05.831
315,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-15T09:29:01.055,2025-01-15T09:52:32.242,2025-01-15T08:38:08.367
316,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-15T09:19:33.379,2025-01-15T09:52:40.241,2025-01-15T08:50:09.977
317,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-15T09:32:01.717,2025-01-15T09:53:16.987,2025-01-15T08:40:04.904
303,Loan Officer-000003,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-15T09:12:36.118,2025-01-15T09:53:56.588,2025-01-15T09:12:36.118
311,Loan Officer-000005,Loan Officer,Assess loan risk,0.0,0.0,2025-01-15T09:05:23.846,2025-01-15T09:56:12.704,2025-01-15T09:05:23.846
307,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-15T09:20:45.757,2025-01-15T09:57:38.097,2025-01-15T08:55:08.669
322,Clerk-000002,Clerk,Check credit history,0.0,0.34,2025-01-15T09:42:17.000,2025-01-15T10:02:38.132,2025-01-15T09:35:13.526
320,Clerk-000008,Clerk,Check credit history,0.0,0.42,2025-01-15T09:38:08.040,2025-01-15T10:03:32.074,2025-01-15T09:13:48.732
297,Clerk-000005,Clerk,Prepare home insurance quote,0.0,0.55,2025-01-15T09:31:21.352,2025-01-15T10:04:06.144,2025-01-15T09:20:45.757
314,Loan Officer-000009,Loan Officer,Assess loan risk,0.0,0.0,2025-01-15T09:29:01.055,2025-01-15T10:05:58.046,2025-01-15T09:29:01.055
306,Clerk-000001,Clerk,Prepare home insurance quote,0.0,0.48,2025-01-15T09:37:45.362,2025-01-15T10:06:39.186,2025-01-15T09:35:46.419
297,Clerk-000007,Clerk,Prepare acceptance pack,0.0,0.66,2025-01-15T09:28:26.332,2025-01-15T10:08:19.184,2025-01-15T09:20:45.757
324,Clerk-000006,Clerk,Check application form completeness,0.0,0.5,2025-01-15T09:42:21.742,2025-01-15T10:12:04.446,2025-01-15T08:48:28.211
290,Clerk-000004,Clerk,Reject application,0.0,0.62,2025-01-15T09:35:13.526,2025-01-15T10:12:24.809,2025-01-15T09:32:07.719
321,Clerk-000003,Clerk,Check credit history,0.0,0.54,2025-01-15T09:40:08.214,2025-01-15T10:12:26.060,2025-01-15T09:37:45.362
310,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-15T09:35:46.419,2025-01-15T10:12:33.744,2025-01-15T09:24:47.764
303,Senior Officer-000001,Senior Officer,Consider re-design loan offer,0.0,0.0,2025-01-15T10:12:33.744,2025-01-15T10:13:06.045,2025-01-15T09:53:56.588
312,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2025-01-15T09:32:48.821,2025-01-15T10:13:36.000,2025-01-15T09:32:48.821
306,Clerk-000009,Clerk,Prepare acceptance pack,0.0,0.63,2025-01-15T09:36:05.963,2025-01-15T10:13:46.545,2025-01-15T09:35:46.419
317,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-15T09:48:50.475,2025-01-15T10:18:33.459,2025-01-15T08:40:04.904
324,Clerk-000004,Clerk,Return application back to applicant,0.0,0.12,2025-01-15T10:12:24.809,2025-01-15T10:19:23.269,2025-01-15T10:12:04.446
319,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-15T09:53:16.987,2025-01-15T10:20:20.977,2025-01-15T09:00:43.010
293,Loan Officer-000002,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-15T09:31:21.352,2025-01-15T10:23:13.264,2025-01-15T09:31:21.352
291,Loan Officer-000008,Loan Officer,Design loan offer,0.0,0.0,2025-01-15T09:45:54.171,2025-01-15T10:23:50.114,2025-01-15T09:45:54.171
276,Loan Officer-000006,Loan Officer,Design loan offer,0.0,0.0,2025-01-15T09:17:19.029,2025-01-15T10:24:21.368,2025-01-15T09:17:19.029
293,Loan Officer-000007,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-15T09:45:38.391,2025-01-15T10:25:54.704,2025-01-15T09:42:17.000
318,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-15T09:52:32.242,2025-01-15T10:26:38.070,2025-01-15T08:55:52.165
327,Clerk-000006,Clerk,Check application form completeness,0.0,0.35,2025-01-15T10:12:04.446,2025-01-15T10:32:53.139,2025-01-15T09:23:55.642
315,Loan Officer-000010,Loan Officer,Assess loan risk,0.0,0.0,2025-01-15T09:52:32.242,2025-01-15T10:33:04.914,2025-01-15T09:52:32.242
318,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-15T09:52:40.241,2025-01-15T10:33:19.761,2025-01-15T08:55:52.165
