case_id,resource,role,activity,FixedCost,ResourceCost,start_time,end_time,enable_time
569,Clerk-000005,Clerk,Check credit history,0.0,0.44,2025-01-07T08:41:43.974,2025-01-07T09:08:21.129,2025-01-07T08:17:52.349
532,Clerk-000007,Clerk,Prepare home insurance quote,0.0,0.63,2025-01-07T08:36:25.517,2025-01-07T09:14:24.128,2025-01-07T08:24:55.420
568,Clerk-000006,Clerk,Check credit history,0.0,0.58,2025-01-07T08:41:27.289,2025-01-07T09:16:07.799,2025-01-07T08:24:53.345
570,Clerk-000001,Clerk,Check application form completeness,0.0,0.47,2025-01-07T08:50:25.137,2025-01-07T09:18:42.028,2025-01-07T02:14:12.477
508,Clerk-000003,Clerk,Approve application,0.0,0.48,2025-01-07T08:52:19.784,2025-01-07T09:20:59.267,2025-01-07T08:51:37.623
530,Loan Officer-000010,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-07T08:17:36.455,2025-01-07T09:24:09.001,2025-01-07T08:09:26.733
501,Loan Officer-000007,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T08:41:54.841,2025-01-07T09:24:28.966,2025-01-07T08:41:43.974
559,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-07T08:48:08.239,2025-01-07T09:27:05.493,2025-01-07T06:39:30.587
541,Loan Officer-000001,Loan Officer,Design loan offer,0.0,0.0,2025-01-07T08:57:23.712,2025-01-07T09:29:17.843,2025-01-07T08:56:22.217
533,Clerk-000008,Clerk,Prepare home insurance quote,0.0,0.52,2025-01-07T08:58:29.857,2025-01-07T09:29:34.297,2025-01-07T08:50:36.416
545,Loan Officer-000008,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T08:51:37.623,2025-01-07T09:29:46.131,2025-01-07T07:47:41.452
551,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-07T08:59:34.972,2025-01-07T09:29:47.281,2025-01-07T04:16:57.251
499,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-07T08:50:36.416,2025-01-07T09:29:47.955,2025-01-07T08:25:49.455
528,Senior Officer-000002,Senior Officer,Consider re-design loan offer,0.0,0.0,2025-01-07T09:29:47.955,2025-01-07T09:30:07.887,2025-01-07T09:04:47.561
550,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-07T08:56:58.571,2025-01-07T09:32:30.494,2025-01-07T04:16:10.451
533,Clerk-000009,Clerk,Prepare acceptance pack,0.0,0.63,2025-01-07T08:58:24.017,2025-01-07T09:36:26.298,2025-01-07T08:50:36.416
571,Clerk-000004,Clerk,Check application form completeness,0.0,0.54,2025-01-07T09:04:12.779,2025-01-07T09:36:26.337,2025-01-07T02:27:10.597
519,Applicant-000003,Applicant,Applicant completes form,0.0,0.0,2025-01-06T21:08:58.624,2025-01-07T09:36:44.258,2025-01-06T21:08:58.624
531,Loan Officer-000005,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-07T08:49:51.664,2025-01-07T09:37:04.629,2025-01-07T08:38:33.257
546,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T09:04:47.561,2025-01-07T09:40:12.992,2025-01-07T07:57:22.674
503,Loan Officer-000009,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-07T08:56:22.217,2025-01-07T09:40:48.554,2025-01-07T08:52:19.784
544,Clerk-000006,Clerk,Reject application,0.0,0.41,2025-01-07T09:16:07.799,2025-01-07T09:40:59.663,2025-01-07T09:06:14.997
525,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-07T09:07:06.719,2025-01-07T09:44:13.054,2025-01-07T08:41:54.841
535,Clerk-000005,Clerk,Prepare acceptance pack,0.0,0.61,2025-01-07T09:08:21.129,2025-01-07T09:45:05.305,2025-01-07T09:07:06.719
535,Clerk-000007,Clerk,Prepare home insurance quote,0.0,0.52,2025-01-07T09:14:24.128,2025-01-07T09:45:38.786,2025-01-07T09:07:06.719
572,Clerk-000002,Clerk,Check application form completeness,0.0,0.67,2025-01-07T09:05:47.769,2025-01-07T09:45:47.969,2025-01-07T02:42:46.876
531,Loan Officer-000003,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-07T08:38:24.578,2025-01-07T09:46:40.740,2025-01-07T08:33:10.762
561,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-07T09:06:34.026,2025-01-07T09:47:10.884,2025-01-07T06:53:01.386
573,Clerk-000001,Clerk,Check application form completeness,0.0,0.53,2025-01-07T09:18:42.028,2025-01-07T09:50:17.358,2025-01-07T02:50:10.842
570,Clerk-000003,Clerk,Check credit history,0.0,0.5,2025-01-07T09:20:59.267,2025-01-07T09:50:45.437,2025-01-07T09:18:42.028
503,Loan Officer-000006,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-07T09:00:37.158,2025-01-07T09:54:46.052,2025-01-07T08:58:29.857
563,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-07T09:47:10.884,2025-01-07T09:58:29.347,2025-01-07T07:03:14.430
532,Loan Officer-000004,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-07T09:06:14.997,2025-01-07T10:03:20.288,2025-01-07T09:05:47.769
501,Clerk-000008,Clerk,Reject application,0.0,0.57,2025-01-07T09:29:34.297,2025-01-07T10:03:39.375,2025-01-07T09:24:28.966
533,Loan Officer-000008,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-07T09:29:46.131,2025-01-07T10:04:39.390,2025-01-07T09:29:34.297
553,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-07T09:32:30.494,2025-01-07T10:05:00.995,2025-01-07T04:21:59.167
547,Loan Officer-000007,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T09:24:28.966,2025-01-07T10:05:15.583,2025-01-07T08:23:38.863
562,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-07T09:27:05.493,2025-01-07T10:08:39.651,2025-01-07T06:59:40.233
536,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-07T09:30:07.887,2025-01-07T10:10:31.926,2025-01-07T08:17:36.455
519,Clerk-000006,Clerk,Check application form completeness,0.0,0.51,2025-01-07T09:40:59.663,2025-01-07T10:11:42.482,2025-01-07T09:36:44.258
499,Clerk-000004,Clerk,Prepare home insurance quote,0.0,0.6,2025-01-07T09:36:26.337,2025-01-07T10:12:39.169,2025-01-07T09:29:47.955
552,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-07T09:29:47.281,2025-01-07T10:15:36.469,2025-01-07T04:24:30.494
535,Loan Officer-000003,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-07T09:46:40.740,2025-01-07T10:16:02.661,2025-01-07T09:45:05.305
537,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-07T09:44:13.054,2025-01-07T10:16:23.090,2025-01-07T08:07:33.108
530,Clerk-000002,Clerk,Approve application,0.0,0.54,2025-01-07T09:45:47.969,2025-01-07T10:18:05.160,2025-01-07T09:24:09.001
532,Loan Officer-000010,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-07T09:24:09.001,2025-01-07T10:18:09.659,2025-01-07T09:14:24.128
499,Clerk-000009,Clerk,Prepare acceptance pack,0.0,0.71,2025-01-07T09:36:26.298,2025-01-07T10:19:10.584,2025-01-07T09:29:47.955
545,Clerk-000003,Clerk,Reject application,0.0,0.47,2025-01-07T09:50:45.437,2025-01-07T10:19:13.593,2025-01-07T09:29:46.131
525,Clerk-000007,Clerk,Prepare home insurance quote,0.0,0.56,2025-01-07T09:45:38.786,2025-01-07T10:19:19.745,2025-01-07T09:44:13.054
525,Clerk-000005,Clerk,Prepare acceptance pack,0.0,0.61,2025-01-07T09:45:05.305,2025-01-07T10:21:47.849,2025-01-07T09:44:13.054
548,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T09:29:17.843,2025-01-07T10:22:13.776,2025-01-07T08:59:34.972
531,Clerk-000001,Clerk,Approve application,0.0,0.54,2025-01-07T09:50:17.358,2025-01-07T10:22:42.783,2025-01-07T09:46:40.740
533,Loan Officer-000002,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-07T09:40:12.992,2025-01-07T10:26:22.921,2025-01-07T09:36:26.298
554,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-07T10:05:00.995,2025-01-07T10:27:53.765,2025-01-07T05:51:15.107
564,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-07T09:58:29.347,2025-01-07T10:28:24.816,2025-01-07T07:08:31.783
528,Loan Officer-000005,Loan Officer,Design loan offer,0.0,0.0,2025-01-07T09:37:04.629,2025-01-07T10:32:01.875,2025-01-07T09:30:07.887
519,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-07T10:15:36.469,2025-01-07T10:36:20.110,2025-01-07T10:11:42.482
503,Clerk-000008,Clerk,Approve application,0.0,0.56,2025-01-07T10:03:39.375,2025-01-07T10:37:04.785,2025-01-07T09:54:46.052
551,Loan Officer-000008,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T10:04:39.390,2025-01-07T10:41:02.000,2025-01-07T09:29:47.281
519,Clerk-000004,Clerk,Check credit history,0.0,0.53,2025-01-07T10:12:39.169,2025-01-07T10:44:31.216,2025-01-07T10:11:42.482
565,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-07T10:08:39.651,2025-01-07T10:45:24.192,2025-01-07T07:32:33.799
536,Clerk-000006,Clerk,Prepare acceptance pack,0.0,0.6,2025-01-07T10:11:42.482,2025-01-07T10:47:26.681,2025-01-07T10:10:31.926
536,Clerk-000002,Clerk,Prepare home insurance quote,0.0,0.5,2025-01-07T10:18:05.160,2025-01-07T10:47:59.453,2025-01-07T10:10:31.926
547,Clerk-000001,Clerk,Reject application,0.0,0.43,2025-01-07T10:22:42.783,2025-01-07T10:48:22.085,2025-01-07T10:05:15.583
537,Clerk-000003,Clerk,Prepare acceptance pack,0.0,0.5,2025-01-07T10:19:13.593,2025-01-07T10:49:26.223,2025-01-07T10:16:23.090
541,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-07T10:16:23.090,2025-01-07T10:49:56.995,2025-01-07T09:29:17.843
519,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-07T10:28:24.816,2025-01-07T10:51:07.303,2025-01-07T10:11:42.482
535,Loan Officer-000006,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-07T09:54:46.052,2025-01-07T10:52:47.142,2025-01-07T09:45:38.786
549,Loan Officer-000009,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T09:40:48.554,2025-01-07T10:54:05.402,2025-01-07T08:56:58.571
537,Clerk-000007,Clerk,Prepare home insurance quote,0.0,0.59,2025-01-07T10:19:19.745,2025-01-07T10:54:40.278,2025-01-07T10:16:23.090
539,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-07T10:10:31.926,2025-01-07T10:55:02.583,2025-01-07T09:00:37.158
533,Senior Officer-000002,Senior Officer,Consider re-design loan offer,0.0,0.0,2025-01-07T10:55:02.583,2025-01-07T10:55:28.980,2025-01-07T10:26:22.921
535,Senior Officer-000002,Senior Officer,Consider re-design loan offer,0.0,0.0,2025-01-07T10:55:28.980,2025-01-07T10:56:07.141,2025-01-07T10:52:47.142
555,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-07T10:27:53.765,2025-01-07T10:57:45.761,2025-01-07T05:47:43.637
553,Loan Officer-000007,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T10:05:15.583,2025-01-07T10:58:15.324,2025-01-07T10:05:00.995
532,Clerk-000009,Clerk,Approve application,0.0,0.65,2025-01-07T10:19:10.584,2025-01-07T10:58:21.877,2025-01-07T10:18:09.659
557,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-07T10:36:20.110,2025-01-07T10:59:21.042,2025-01-07T05:46:45.695
546,Clerk-000005,Clerk,Reject application,0.0,0.69,2025-01-07T10:21:47.849,2025-01-07T11:03:27.504,2025-01-07T09:40:12.992
499,Loan Officer-000003,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-07T10:16:02.661,2025-01-07T11:03:53.861,2025-01-07T10:12:39.169
550,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T10:03:20.288,2025-01-07T11:04:48.120,2025-01-07T09:32:30.494
572,Clerk-000002,Clerk,Check credit history,0.0,0.35,2025-01-07T10:47:59.453,2025-01-07T11:08:41.771,2025-01-07T09:45:47.969
499,Loan Officer-000001,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-07T10:22:13.776,2025-01-07T11:11:37.949,2025-01-07T10:19:10.584
499,Senior Officer-000002,Senior Officer,Consider re-design loan offer,0.0,0.0,2025-01-07T11:11:37.949,2025-01-07T11:12:05.182,2025-01-07T11:11:37.949
548,Clerk-000008,Clerk,Reject application,0.0,0.59,2025-01-07T10:37:04.785,2025-01-07T11:12:22.420,2025-01-07T10:22:13.776
525,Loan Officer-000002,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-07T10:26:22.921,2025-01-07T11:13:14.106,2025-01-07T10:21:47.849
551,Clerk-000004,Clerk,Reject application,0.0,0.48,2025-01-07T10:44:31.216,2025-01-07T11:13:18.779,2025-01-07T10:41:02.000
574,Clerk-000003,Clerk,Check application form completeness,0.0,0.43,2025-01-07T10:49:26.223,2025-01-07T11:15:28.957,2025-01-07T03:14:06.424
571,Clerk-000006,Clerk,Check credit history,0.0,0.5,2025-01-07T10:47:26.681,2025-01-07T11:17:30.360,2025-01-07T09:36:26.337
552,Loan Officer-000010,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T10:18:09.659,2025-01-07T11:17:34.984,2025-01-07T10:15:36.469
525,Loan Officer-000005,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-07T10:32:01.875,2025-01-07T11:22:17.157,2025-01-07T10:19:19.745
573,Clerk-000001,Clerk,Check credit history,0.0,0.59,2025-01-07T10:48:22.085,2025-01-07T11:23:32.425,2025-01-07T09:50:17.358
558,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-07T10:57:45.761,2025-01-07T11:24:25.967,2025-01-07T05:48:46.754
566,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-07T10:45:24.192,2025-01-07T11:26:41.354,2025-01-07T07:54:20.607
559,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-07T10:59:21.042,2025-01-07T11:28:31.247,2025-01-07T06:39:30.587
533,Clerk-000009,Clerk,Cancel application,0.0,0.52,2025-01-07T10:58:21.877,2025-01-07T11:29:25.446,2025-01-07T10:55:28.980
567,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-07T10:51:07.303,2025-01-07T11:29:44.323,2025-01-07T07:53:09.858
519,Loan Officer-000006,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T10:52:47.142,2025-01-07T11:31:24.167,2025-01-07T10:51:07.303
574,Clerk-000006,Clerk,Return application back to applicant,0.0,0.26,2025-01-07T11:17:30.360,2025-01-07T11:33:17.370,2025-01-07T11:15:28.957
541,Clerk-000007,Clerk,Prepare acceptance pack,0.0,0.65,2025-01-07T10:54:40.278,2025-01-07T11:33:44.824,2025-01-07T10:49:56.995
539,Clerk-000005,Clerk,Prepare acceptance pack,0.0,0.51,2025-01-07T11:03:27.504,2025-01-07T11:34:06.048,2025-01-07T10:55:02.583
535,Loan Officer-000007,Loan Officer,Design loan offer,0.0,0.0,2025-01-07T10:58:15.324,2025-01-07T11:34:33.000,2025-01-07T10:56:07.141
554,Loan Officer-000008,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T10:41:02.000,2025-01-07T11:36:45.602,2025-01-07T10:27:53.765
528,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-07T10:49:56.995,2025-01-07T11:41:00.123,2025-01-07T10:32:01.875
539,Clerk-000002,Clerk,Prepare home insurance quote,0.0,0.56,2025-01-07T11:08:41.771,2025-01-07T11:42:24.869,2025-01-07T10:55:02.583
499,Clerk-000008,Clerk,Cancel application,0.0,0.51,2025-01-07T11:12:22.420,2025-01-07T11:42:47.070,2025-01-07T11:12:05.182
541,Clerk-000004,Clerk,Prepare home insurance quote,0.0,0.54,2025-01-07T11:13:18.779,2025-01-07T11:45:50.715,2025-01-07T10:49:56.995
561,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-07T11:24:25.967,2025-01-07T11:46:46.269,2025-01-07T06:53:01.386
575,Clerk-000009,Clerk,Check application form completeness,0.0,0.32,2025-01-07T11:29:25.446,2025-01-07T11:48:42.319,2025-01-07T03:19:30.509
537,Loan Officer-000004,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-07T11:04:48.120,2025-01-07T11:50:45.566,2025-01-07T10:49:26.223
562,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-07T11:28:31.247,2025-01-07T11:52:10.890,2025-01-07T06:59:40.233
536,Loan Officer-000009,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-07T10:54:05.402,2025-01-07T11:52:52.327,2025-01-07T10:47:59.453
578,Clerk-000005,Clerk,Check application form completeness,0.0,0.36,2025-01-07T11:34:06.048,2025-01-07T11:55:26.948,2025-01-07T03:58:30.295
537,Loan Officer-000001,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-07T11:11:37.949,2025-01-07T11:56:41.604,2025-01-07T10:54:40.278
569,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-07T11:29:44.323,2025-01-07T11:57:01.869,2025-01-07T08:17:52.349
552,Loan Officer-000005,Loan Officer,Design loan offer,0.0,0.0,2025-01-07T11:22:17.157,2025-01-07T11:57:03.693,2025-01-07T11:17:34.984
537,Senior Officer-000001,Senior Officer,Consider re-design loan offer,0.0,0.0,2025-01-07T11:56:41.604,2025-01-07T11:57:08.553,2025-01-07T11:56:41.604
549,Clerk-000003,Clerk,Reject application,0.0,0.7,2025-01-07T11:15:28.957,2025-01-07T11:57:12.940,2025-01-07T10:54:05.402
525,Clerk-000001,Clerk,Approve application,0.0,0.58,2025-01-07T11:23:32.425,2025-01-07T11:58:29.965,2025-01-07T11:22:17.157
550,Loan Officer-000002,Loan Officer,Design loan offer,0.0,0.0,2025-01-07T11:13:14.106,2025-01-07T11:59:52.241,2025-01-07T11:04:48.120
553,Loan Officer-000010,Loan Officer,Design loan offer,0.0,0.0,2025-01-07T11:17:34.984,2025-01-07T12:01:44.647,2025-01-07T10:58:15.324
576,Clerk-000006,Clerk,Check application form completeness,0.0,0.48,2025-01-07T11:33:17.370,2025-01-07T12:02:12.823,2025-01-07T03:35:31.675
536,Loan Officer-000003,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-07T11:03:53.861,2025-01-07T12:02:38.969,2025-01-07T10:47:26.681
563,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-07T11:46:46.269,2025-01-07T12:06:05.566,2025-01-07T07:03:14.430
568,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-07T11:26:41.354,2025-01-07T12:07:44.595,2025-01-07T08:24:53.345
577,Clerk-000007,Clerk,Check application form completeness,0.0,0.58,2025-01-07T11:33:44.824,2025-01-07T12:08:24.853,2025-01-07T03:48:20.003
535,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-07T11:34:33.000,2025-01-07T12:08:35.360,2025-01-07T11:34:33.000
555,Loan Officer-000006,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T11:31:24.167,2025-01-07T12:10:27.593,2025-01-07T10:57:45.761
528,Clerk-000008,Clerk,Prepare home insurance quote,0.0,0.5,2025-01-07T11:42:47.070,2025-01-07T12:12:29.778,2025-01-07T11:41:00.123
579,Clerk-000004,Clerk,Check application form completeness,0.0,0.47,2025-01-07T11:45:50.715,2025-01-07T12:13:53.609,2025-01-07T04:25:02.930
580,Clerk-000009,Clerk,Check application form completeness,0.0,0.47,2025-01-07T11:48:42.319,2025-01-07T12:16:57.021,2025-01-07T04:42:03.161
539,Loan Officer-000008,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-07T11:36:45.602,2025-01-07T12:19:59.432,2025-01-07T11:34:06.048
528,Clerk-000002,Clerk,Prepare acceptance pack,0.0,0.7,2025-01-07T11:42:24.869,2025-01-07T12:24:38.038,2025-01-07T11:41:00.123
581,Clerk-000001,Clerk,Check application form completeness,0.0,0.48,2025-01-07T11:58:29.965,2025-01-07T12:27:33.401,2025-01-07T04:51:46.101
539,Loan Officer-000004,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-07T11:50:45.566,2025-01-07T12:30:47.576,2025-01-07T11:42:24.869
519,Loan Officer-000007,Loan Officer,Design loan offer,0.0,0.0,2025-01-07T11:34:33.000,2025-01-07T12:31:02.873,2025-01-07T11:31:24.167
582,Clerk-000006,Clerk,Check application form completeness,0.0,0.49,2025-01-07T12:02:12.823,2025-01-07T12:31:43.513,2025-01-07T04:56:33.818
570,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-07T11:57:01.869,2025-01-07T12:32:44.485,2025-01-07T09:18:42.028
575,Clerk-000005,Clerk,Check credit history,0.0,0.63,2025-01-07T11:55:26.948,2025-01-07T12:33:08.799,2025-01-07T11:48:42.319
565,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-07T12:06:05.566,2025-01-07T12:34:29.520,2025-01-07T07:32:33.799
552,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-07T11:57:08.553,2025-01-07T12:37:37.417,2025-01-07T11:57:03.693
557,Loan Officer-000010,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T12:01:44.647,2025-01-07T12:37:48.260,2025-01-07T10:59:21.042
554,Loan Officer-000005,Loan Officer,Design loan offer,0.0,0.0,2025-01-07T11:57:03.693,2025-01-07T12:39:16.250,2025-01-07T11:36:45.602
541,Loan Officer-000009,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-07T11:52:52.327,2025-01-07T12:39:53.043,2025-01-07T11:33:44.824
564,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-07T11:52:10.890,2025-01-07T12:40:55.838,2025-01-07T07:08:31.783
571,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-07T12:07:44.595,2025-01-07T12:44:53.779,2025-01-07T09:36:26.337
541,Loan Officer-000001,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-07T11:56:41.604,2025-01-07T12:44:57.208,2025-01-07T11:45:50.715
578,Clerk-000003,Clerk,Check credit history,0.0,0.8,2025-01-07T11:57:12.940,2025-01-07T12:45:17.720,2025-01-07T11:55:26.948
550,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-07T12:08:35.360,2025-01-07T12:46:04.384,2025-01-07T11:59:52.241
536,Clerk-000007,Clerk,Approve application,0.0,0.63,2025-01-07T12:08:24.853,2025-01-07T12:46:04.541,2025-01-07T12:02:38.969
539,Senior Officer-000002,Senior Officer,Consider re-design loan offer,0.0,0.0,2025-01-07T12:46:04.384,2025-01-07T12:46:28.758,2025-01-07T12:30:47.576
535,Clerk-000004,Clerk,Prepare home insurance quote,0.0,0.55,2025-01-07T12:13:53.609,2025-01-07T12:46:51.116,2025-01-07T12:08:35.360
541,Senior Officer-000002,Senior Officer,Consider re-design loan offer,0.0,0.0,2025-01-07T12:46:28.758,2025-01-07T12:46:56.110,2025-01-07T12:44:57.208
535,Clerk-000008,Clerk,Prepare acceptance pack,0.0,0.6,2025-01-07T12:12:29.778,2025-01-07T12:48:16.701,2025-01-07T12:08:35.360
537,Loan Officer-000002,Loan Officer,Design loan offer,0.0,0.0,2025-01-07T11:59:52.241,2025-01-07T12:48:19.010,2025-01-07T11:57:08.553
555,Clerk-000009,Clerk,Reject application,0.0,0.58,2025-01-07T12:16:57.021,2025-01-07T12:51:31.294,2025-01-07T12:10:27.593
559,Loan Officer-000006,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T12:10:27.593,2025-01-07T12:58:38.742,2025-01-07T11:28:31.247
558,Loan Officer-000003,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T12:02:38.969,2025-01-07T12:58:44.420,2025-01-07T11:24:25.967
566,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-07T12:34:29.520,2025-01-07T13:02:18.585,2025-01-07T07:54:20.607
579,Clerk-000006,Clerk,Check credit history,0.0,0.52,2025-01-07T12:31:43.513,2025-01-07T13:02:50.768,2025-01-07T12:13:53.609
577,Clerk-000001,Clerk,Check credit history,0.0,0.6,2025-01-07T12:27:33.401,2025-01-07T13:03:25.240,2025-01-07T12:08:24.853
576,Clerk-000002,Clerk,Check credit history,0.0,0.66,2025-01-07T12:24:38.038,2025-01-07T13:04:14.016,2025-01-07T12:02:12.823
572,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-07T12:32:44.485,2025-01-07T13:09:07.669,2025-01-07T09:45:47.969
528,Loan Officer-000008,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-07T12:19:59.432,2025-01-07T13:09:21.257,2025-01-07T12:12:29.778
573,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-07T12:44:53.779,2025-01-07T13:18:14.357,2025-01-07T09:50:17.358
519,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-07T12:37:37.417,2025-01-07T13:18:19.578,2025-01-07T12:31:02.873
562,Loan Officer-000010,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T12:37:48.260,2025-01-07T13:19:34.580,2025-01-07T11:52:10.890
550,Clerk-000007,Clerk,Prepare acceptance pack,0.0,0.56,2025-01-07T12:46:04.541,2025-01-07T13:19:41.511,2025-01-07T12:46:04.384
541,Clerk-000008,Clerk,Cancel application,0.0,0.54,2025-01-07T12:48:16.701,2025-01-07T13:20:23.220,2025-01-07T12:46:56.110
528,Loan Officer-000004,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-07T12:30:47.576,2025-01-07T13:20:26.461,2025-01-07T12:24:38.038
552,Clerk-000003,Clerk,Prepare acceptance pack,0.0,0.61,2025-01-07T12:45:17.720,2025-01-07T13:21:42.313,2025-01-07T12:37:37.417
580,Clerk-000005,Clerk,Check credit history,0.0,0.83,2025-01-07T12:33:08.799,2025-01-07T13:22:58.066,2025-01-07T12:16:57.021
563,Loan Officer-000005,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T12:39:16.250,2025-01-07T13:23:03.550,2025-01-07T12:06:05.566
568,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-07T13:02:18.585,2025-01-07T13:26:27.368,2025-01-07T08:24:53.345
565,Loan Officer-000009,Loan Officer,Assess loan risk,0.0,0.0,2025-01-07T12:39:53.043,2025-01-07T13:27:00.365,2025-01-07T12:34:29.520
567,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-07T12:40:55.838,2025-01-07T13:29:10.348,2025-01-07T07:53:09.858
550,Clerk-000004,Clerk,Prepare home insurance quote,0.0,0.73,2025-01-07T12:46:51.116,2025-01-07T13:30:27.682,2025-01-07T12:46:04.384
535,Loan Officer-000002,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-07T12:48:19.010,2025-01-07T13:31:17.908,2025-01-07T12:46:51.116
