case_id,resource,role,activity,FixedCost,ResourceCost,start_time,end_time,enable_time
609,Clerk-000008,Clerk,Approve application,0.0,0.41,2025-01-30T09:15:03.378,2025-01-30T09:39:30.181,2025-01-30T09:03:41.020
660,Clerk-000009,Clerk,Check credit history,0.0,0.22,2025-01-30T09:27:36.966,2025-01-30T09:40:46.085,2025-01-30T09:27:11.036
626,Loan Officer-000001,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-30T08:50:06.694,2025-01-30T09:43:14.867,2025-01-30T08:50:06.367
629,Loan Officer-000008,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T08:56:53.796,2025-01-30T09:48:48.347,2025-01-30T08:39:55.990
626,Loan Officer-000002,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-30T08:55:56.435,2025-01-30T09:52:16.748,2025-01-30T08:53:02.763
645,Clerk-000003,Clerk,Reject application,0.0,0.51,2025-01-30T09:21:56.599,2025-01-30T09:52:43.445,2025-01-30T09:01:03.465
663,Clerk-000006,Clerk,Check application form completeness,0.0,0.45,2025-01-30T09:30:49.713,2025-01-30T09:57:55.594,2025-01-29T13:31:13.392
657,Clerk-000007,Clerk,Check credit history,0.0,0.63,2025-01-30T09:22:15.990,2025-01-30T10:00:04.374,2025-01-30T08:59:33.128
647,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-30T09:11:53.597,2025-01-30T10:01:15.426,2025-01-29T13:16:56.909
635,Loan Officer-000006,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T09:05:32.461,2025-01-30T10:02:04.881,2025-01-30T09:05:32.461
659,Clerk-000005,Clerk,Check credit history,0.0,0.59,2025-01-30T09:27:03.154,2025-01-30T10:02:39.052,2025-01-30T09:21:56.599
662,Clerk-000001,Clerk,Check credit history,0.0,0.6,2025-01-30T09:27:11.036,2025-01-30T10:02:57.155,2025-01-30T09:27:03.154
664,Clerk-000004,Clerk,Check application form completeness,0.0,0.48,2025-01-30T09:35:31.821,2025-01-30T10:04:11.318,2025-01-29T13:47:55.928
648,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-30T09:34:29.114,2025-01-30T10:06:05.237,2025-01-29T13:45:41.859
648,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-30T09:32:40.456,2025-01-30T10:06:24.179,2025-01-29T13:45:41.859
627,Clerk-000002,Clerk,Reject application,0.0,0.58,2025-01-30T09:31:55.970,2025-01-30T10:07:01.317,2025-01-30T09:31:16.861
632,Clerk-000008,Clerk,Prepare acceptance pack,0.0,0.49,2025-01-30T09:39:30.181,2025-01-30T10:09:05.304,2025-01-30T09:38:50.419
632,Clerk-000009,Clerk,Prepare home insurance quote,0.0,0.51,2025-01-30T09:40:46.085,2025-01-30T10:11:17.590,2025-01-30T09:38:50.419
638,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-30T09:39:08.610,2025-01-30T10:12:41.573,2025-01-30T09:00:43.119
649,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-30T09:33:48.611,2025-01-30T10:12:47.628,2025-01-29T14:55:53.517
626,Senior Officer-000001,Senior Officer,Consider re-design loan offer,0.0,0.0,2025-01-30T10:12:41.573,2025-01-30T10:13:06.096,2025-01-30T09:52:16.748
639,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T09:16:50.853,2025-01-30T10:13:07.215,2025-01-30T09:16:50.853
629,Loan Officer-000009,Loan Officer,Design loan offer,0.0,0.0,2025-01-30T09:48:48.347,2025-01-30T10:15:14.885,2025-01-30T09:48:48.347
643,Loan Officer-000005,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T09:32:40.456,2025-01-30T10:16:02.609,2025-01-30T09:32:40.456
664,Clerk-000002,Clerk,Return application back to applicant,0.0,0.2,2025-01-30T10:07:01.317,2025-01-30T10:18:50.924,2025-01-30T10:04:11.318
665,Clerk-000001,Clerk,Check application form completeness,0.0,0.3,2025-01-30T10:02:57.155,2025-01-30T10:20:47.704,2025-01-29T13:57:09.918
633,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-30T09:38:50.419,2025-01-30T10:21:24.642,2025-01-30T09:29:30.491
637,Clerk-000003,Clerk,Prepare acceptance pack,0.0,0.54,2025-01-30T09:52:43.445,2025-01-30T10:25:10.400,2025-01-30T09:39:08.610
649,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-30T10:01:15.426,2025-01-30T10:26:48.012,2025-01-29T14:55:53.517
663,Clerk-000005,Clerk,Check credit history,0.0,0.43,2025-01-30T10:02:39.052,2025-01-30T10:28:12.941,2025-01-30T09:57:55.594
666,Clerk-000004,Clerk,Check application form completeness,0.0,0.43,2025-01-30T10:04:11.318,2025-01-30T10:29:48.893,2025-01-29T14:16:05.579
637,Clerk-000006,Clerk,Prepare home insurance quote,0.0,0.57,2025-01-30T09:57:55.594,2025-01-30T10:31:56.283,2025-01-30T09:39:08.610
651,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-30T10:06:24.179,2025-01-30T10:33:40.684,2025-01-29T14:50:41.724
651,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-30T10:06:05.237,2025-01-30T10:36:09.233,2025-01-29T14:50:41.724
668,Clerk-000009,Clerk,Check application form completeness,0.0,0.48,2025-01-30T10:11:17.590,2025-01-30T10:40:16.521,2025-01-29T14:53:12.430
652,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-30T10:12:47.628,2025-01-30T10:40:42.168,2025-01-30T07:20:48.783
626,Clerk-000002,Clerk,Cancel application,0.0,0.42,2025-01-30T10:18:50.924,2025-01-30T10:43:58.995,2025-01-30T10:13:06.096
647,Loan Officer-000007,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T10:01:15.426,2025-01-30T10:44:17.560,2025-01-30T10:01:15.426
646,Loan Officer-000003,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T09:34:29.114,2025-01-30T10:44:24.118,2025-01-30T09:34:29.114
661,Clerk-000007,Clerk,Check credit history,0.0,0.74,2025-01-30T10:00:04.374,2025-01-30T10:44:29.149,2025-01-30T09:35:31.821
632,Loan Officer-000008,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-30T10:09:05.304,2025-01-30T10:46:40.891,2025-01-30T10:09:05.304
667,Clerk-000008,Clerk,Check application form completeness,0.0,0.66,2025-01-30T10:09:05.304,2025-01-30T10:48:50.485,2025-01-29T14:31:44.541
654,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-30T10:40:42.168,2025-01-30T10:49:54.152,2025-01-30T07:17:53.894
641,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-30T10:13:06.096,2025-01-30T10:50:58.523,2025-01-30T09:16:14.591
638,Clerk-000001,Clerk,Prepare acceptance pack,0.0,0.51,2025-01-30T10:20:47.704,2025-01-30T10:51:06.205,2025-01-30T10:12:41.573
635,Loan Officer-000010,Loan Officer,Design loan offer,0.0,0.0,2025-01-30T10:02:04.881,2025-01-30T10:56:43.362,2025-01-30T10:02:04.881
632,Loan Officer-000002,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-30T10:11:17.590,2025-01-30T10:57:43.286,2025-01-30T10:11:17.590
633,Clerk-000003,Clerk,Prepare acceptance pack,0.0,0.55,2025-01-30T10:25:10.400,2025-01-30T10:58:19.702,2025-01-30T10:21:24.642
653,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-30T10:33:40.684,2025-01-30T11:00:19.357,2025-01-30T07:22:52.420
648,Loan Officer-000001,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T10:06:24.179,2025-01-30T11:00:31.655,2025-01-30T10:06:24.179
638,Clerk-000004,Clerk,Prepare home insurance quote,0.0,0.52,2025-01-30T10:29:48.893,2025-01-30T11:01:08.330,2025-01-30T10:12:41.573
629,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-30T10:21:24.642,2025-01-30T11:03:19.005,2025-01-30T10:15:14.885
639,Clerk-000006,Clerk,Reject application,0.0,0.56,2025-01-30T10:31:56.283,2025-01-30T11:05:45.188,2025-01-30T10:13:07.215
653,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-30T10:36:09.233,2025-01-30T11:07:00.064,2025-01-30T07:22:52.420
633,Clerk-000005,Clerk,Prepare home insurance quote,0.0,0.65,2025-01-30T10:28:12.941,2025-01-30T11:07:03.126,2025-01-30T10:21:24.642
652,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-30T10:26:48.012,2025-01-30T11:08:30.561,2025-01-30T07:20:48.783
665,Clerk-000002,Clerk,Check credit history,0.0,0.51,2025-01-30T10:43:58.995,2025-01-30T11:14:44.913,2025-01-30T10:20:47.704
643,Clerk-000009,Clerk,Reject application,0.0,0.58,2025-01-30T10:40:16.521,2025-01-30T11:15:05.667,2025-01-30T10:16:02.609
656,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-30T11:00:19.357,2025-01-30T11:16:17.873,2025-01-30T08:54:35.355
637,Loan Officer-000009,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-30T10:31:56.283,2025-01-30T11:17:55.607,2025-01-30T10:31:56.283
637,Loan Officer-000006,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-30T10:25:10.400,2025-01-30T11:19:42.306,2025-01-30T10:25:10.400
646,Clerk-000007,Clerk,Reject application,0.0,0.6,2025-01-30T10:44:29.149,2025-01-30T11:20:12.043,2025-01-30T10:44:24.118
655,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-30T10:49:54.152,2025-01-30T11:23:54.671,2025-01-30T08:56:15.776
642,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-30T10:50:58.523,2025-01-30T11:24:30.209,2025-01-30T09:00:46.027
649,Loan Officer-000004,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T10:26:48.012,2025-01-30T11:24:32.393,2025-01-30T10:26:48.012
647,Clerk-000008,Clerk,Reject application,0.0,0.6,2025-01-30T10:48:50.485,2025-01-30T11:24:52.751,2025-01-30T10:44:17.560
637,Senior Officer-000001,Senior Officer,Consider re-design loan offer,0.0,0.0,2025-01-30T11:24:30.209,2025-01-30T11:24:53.603,2025-01-30T11:19:42.306
632,Clerk-000003,Clerk,Approve application,0.0,0.46,2025-01-30T10:58:19.702,2025-01-30T11:25:43.670,2025-01-30T10:57:43.286
651,Loan Officer-000005,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T10:36:09.233,2025-01-30T11:26:49.879,2025-01-30T10:36:09.233
641,Clerk-000001,Clerk,Prepare acceptance pack,0.0,0.61,2025-01-30T10:51:06.205,2025-01-30T11:27:28.557,2025-01-30T10:50:58.523
666,Clerk-000002,Clerk,Check credit history,0.0,0.38,2025-01-30T11:14:44.913,2025-01-30T11:37:17.015,2025-01-30T10:29:48.893
641,Clerk-000004,Clerk,Prepare home insurance quote,0.0,0.64,2025-01-30T11:01:08.330,2025-01-30T11:39:23.991,2025-01-30T10:50:58.523
638,Loan Officer-000007,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-30T10:51:06.205,2025-01-30T11:40:05.316,2025-01-30T10:51:06.205
635,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-30T11:03:19.005,2025-01-30T11:40:16.709,2025-01-30T10:56:43.362
655,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-30T11:08:30.561,2025-01-30T11:40:21.720,2025-01-30T08:56:15.776
657,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-30T11:16:17.873,2025-01-30T11:41:44.781,2025-01-30T08:59:33.128
648,Loan Officer-000008,Loan Officer,Design loan offer,0.0,0.0,2025-01-30T11:00:31.655,2025-01-30T11:42:43.703,2025-01-30T11:00:31.655
638,Loan Officer-000010,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-30T11:01:08.330,2025-01-30T11:45:22.050,2025-01-30T11:01:08.330
629,Clerk-000005,Clerk,Prepare home insurance quote,0.0,0.67,2025-01-30T11:07:03.126,2025-01-30T11:47:00.465,2025-01-30T11:03:19.005
654,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-30T11:07:00.064,2025-01-30T11:47:23.862,2025-01-30T07:17:53.894
629,Clerk-000006,Clerk,Prepare acceptance pack,0.0,0.71,2025-01-30T11:05:45.188,2025-01-30T11:48:18.995,2025-01-30T11:03:19.005
667,Clerk-000009,Clerk,Check credit history,0.0,0.58,2025-01-30T11:15:05.667,2025-01-30T11:50:03.236,2025-01-30T10:48:50.485
637,Clerk-000003,Clerk,Cancel application,0.0,0.43,2025-01-30T11:25:43.670,2025-01-30T11:51:32.835,2025-01-30T11:24:53.603
658,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-30T11:23:54.671,2025-01-30T11:53:23.610,2025-01-30T08:58:28.858
668,Clerk-000007,Clerk,Check credit history,0.0,0.57,2025-01-30T11:20:12.043,2025-01-30T11:54:34.562,2025-01-30T10:40:16.521
653,Loan Officer-000002,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T11:07:00.064,2025-01-30T11:56:33.158,2025-01-30T11:07:00.064
656,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-30T11:40:21.720,2025-01-30T11:56:46.698,2025-01-30T08:54:35.355
642,Clerk-000008,Clerk,Prepare acceptance pack,0.0,0.55,2025-01-30T11:24:52.751,2025-01-30T11:57:52.815,2025-01-30T11:24:30.209
633,Loan Officer-000001,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-30T11:07:03.126,2025-01-30T11:58:18.863,2025-01-30T11:07:03.126
659,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-30T11:41:44.781,2025-01-30T12:00:04.123,2025-01-30T09:21:56.599
642,Clerk-000001,Clerk,Prepare home insurance quote,0.0,0.58,2025-01-30T11:27:28.557,2025-01-30T12:02:20.614,2025-01-30T11:24:30.209
651,Loan Officer-000004,Loan Officer,Design loan offer,0.0,0.0,2025-01-30T11:26:49.879,2025-01-30T12:03:31.718,2025-01-30T11:26:49.879
669,Clerk-000002,Clerk,Check application form completeness,0.0,0.47,2025-01-30T11:37:17.015,2025-01-30T12:05:21.995,2025-01-30T07:04:23.016
633,Loan Officer-000003,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-30T10:58:19.702,2025-01-30T12:05:46.396,2025-01-30T10:58:19.702
652,Loan Officer-000009,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T11:17:55.607,2025-01-30T12:10:08.489,2025-01-30T11:08:30.561
670,Clerk-000004,Clerk,Check application form completeness,0.0,0.52,2025-01-30T11:39:23.991,2025-01-30T12:10:33.491,2025-01-30T07:20:59.258
649,Loan Officer-000006,Loan Officer,Design loan offer,0.0,0.0,2025-01-30T11:24:32.393,2025-01-30T12:12:51.127,2025-01-30T11:24:32.393
641,Loan Officer-000005,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-30T11:27:28.557,2025-01-30T12:13:49.732,2025-01-30T11:27:28.557
673,Clerk-000003,Clerk,Check application form completeness,0.0,0.39,2025-01-30T11:51:32.835,2025-01-30T12:15:11.451,2025-01-30T07:57:06.425
671,Clerk-000006,Clerk,Check application form completeness,0.0,0.45,2025-01-30T11:48:18.995,2025-01-30T12:15:16.332,2025-01-30T07:32:47.913
672,Clerk-000009,Clerk,Check application form completeness,0.0,0.43,2025-01-30T11:50:03.236,2025-01-30T12:15:41.860,2025-01-30T07:43:48.105
638,Clerk-000005,Clerk,Approve application,0.0,0.5,2025-01-30T11:47:00.465,2025-01-30T12:17:16.049,2025-01-30T11:45:22.050
669,Clerk-000006,Clerk,Return application back to applicant,0.0,0.14,2025-01-30T12:15:16.332,2025-01-30T12:23:37.086,2025-01-30T12:05:21.995
674,Clerk-000007,Clerk,Check application form completeness,0.0,0.51,2025-01-30T11:54:34.562,2025-01-30T12:25:02.416,2025-01-30T08:11:16.509
658,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-30T11:56:46.698,2025-01-30T12:25:04.010,2025-01-30T08:58:28.858
635,Loan Officer-000008,Loan Officer,Design loan offer,0.0,0.0,2025-01-30T11:42:43.703,2025-01-30T12:25:59.947,2025-01-30T11:40:16.709
648,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-30T11:42:43.703,2025-01-30T12:26:16.343,2025-01-30T11:42:43.703
661,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-30T12:00:04.123,2025-01-30T12:26:30.163,2025-01-30T09:35:31.821
660,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-30T11:53:23.610,2025-01-30T12:27:04.772,2025-01-30T09:27:11.036
657,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-30T11:47:23.862,2025-01-30T12:27:35.450,2025-01-30T08:59:33.128
676,Clerk-000001,Clerk,Check application form completeness,0.0,0.51,2025-01-30T12:02:20.614,2025-01-30T12:32:45.211,2025-01-30T08:46:04.852
641,Loan Officer-000007,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-30T11:40:05.316,2025-01-30T12:32:48.048,2025-01-30T11:39:23.991
655,Loan Officer-000010,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T11:45:22.050,2025-01-30T12:35:03.278,2025-01-30T11:40:21.720
651,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-30T12:03:31.718,2025-01-30T12:37:42.435,2025-01-30T12:03:31.718
675,Clerk-000008,Clerk,Check application form completeness,0.0,0.7,2025-01-30T11:57:52.815,2025-01-30T12:39:39.658,2025-01-30T08:17:07.798
677,Clerk-000002,Clerk,Check application form completeness,0.0,0.59,2025-01-30T12:05:21.995,2025-01-30T12:40:45.441,2025-01-30T09:03:39.641
633,Clerk-000004,Clerk,Approve application,0.0,0.51,2025-01-30T12:10:33.491,2025-01-30T12:41:17.134,2025-01-30T12:05:46.396
642,Loan Officer-000003,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-30T12:05:46.396,2025-01-30T12:46:10.769,2025-01-30T12:02:20.614
653,Loan Officer-000009,Loan Officer,Design loan offer,0.0,0.0,2025-01-30T12:10:08.489,2025-01-30T12:48:19.565,2025-01-30T11:56:33.158
654,Loan Officer-000006,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T12:12:51.127,2025-01-30T12:52:33.601,2025-01-30T11:47:23.862
629,Loan Officer-000002,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-30T11:56:33.158,2025-01-30T12:52:41.259,2025-01-30T11:47:00.465
671,Clerk-000005,Clerk,Check credit history,0.0,0.59,2025-01-30T12:17:16.049,2025-01-30T12:52:55.950,2025-01-30T12:15:16.332
673,Clerk-000007,Clerk,Check credit history,0.0,0.47,2025-01-30T12:25:02.416,2025-01-30T12:52:57.095,2025-01-30T12:15:11.451
629,Loan Officer-000001,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-30T11:58:18.863,2025-01-30T12:56:23.811,2025-01-30T11:48:18.995
642,Loan Officer-000004,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-30T12:03:31.718,2025-01-30T12:56:41.185,2025-01-30T11:57:52.815
663,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-30T12:27:04.772,2025-01-30T12:57:14.271,2025-01-30T09:57:55.594
672,Clerk-000006,Clerk,Check credit history,0.0,0.6,2025-01-30T12:23:37.086,2025-01-30T12:59:23.164,2025-01-30T12:15:41.860
659,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-30T12:25:04.010,2025-01-30T12:59:51.007,2025-01-30T09:21:56.599
635,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-30T12:26:16.343,2025-01-30T13:00:38.794,2025-01-30T12:25:59.947
629,Senior Officer-000001,Senior Officer,Consider re-design loan offer,0.0,0.0,2025-01-30T13:00:38.794,2025-01-30T13:01:05.023,2025-01-30T12:56:23.811
658,Loan Officer-000008,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T12:25:59.947,2025-01-30T13:03:08.694,2025-01-30T12:25:04.010
670,Clerk-000009,Clerk,Check credit history,0.0,0.81,2025-01-30T12:15:41.860,2025-01-30T13:04:04.623,2025-01-30T12:10:33.491
652,Clerk-000003,Clerk,Reject application,0.0,0.85,2025-01-30T12:15:11.451,2025-01-30T13:06:02.680,2025-01-30T12:10:08.489
662,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-30T12:26:30.163,2025-01-30T13:06:34.962,2025-01-30T09:27:03.154
656,Loan Officer-000005,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T12:13:49.732,2025-01-30T13:09:38.287,2025-01-30T11:56:46.698
648,Clerk-000001,Clerk,Prepare acceptance pack,0.0,0.62,2025-01-30T12:32:45.211,2025-01-30T13:10:13.211,2025-01-30T12:26:16.343
648,Clerk-000002,Clerk,Prepare home insurance quote,0.0,0.5,2025-01-30T12:40:45.441,2025-01-30T13:10:51.213,2025-01-30T12:26:16.343
657,Loan Officer-000007,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T12:32:48.048,2025-01-30T13:11:23.829,2025-01-30T12:27:35.450
660,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-30T12:27:35.450,2025-01-30T13:12:04.520,2025-01-30T09:27:11.036
651,Clerk-000004,Clerk,Prepare acceptance pack,0.0,0.52,2025-01-30T12:41:17.134,2025-01-30T13:12:28.869,2025-01-30T12:37:42.435
641,Clerk-000008,Clerk,Approve application,0.0,0.55,2025-01-30T12:39:39.658,2025-01-30T13:12:30.655,2025-01-30T12:32:48.048
661,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-30T12:59:51.007,2025-01-30T13:16:17.265,2025-01-30T09:35:31.821
649,Senior Officer-000002,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-30T12:37:42.435,2025-01-30T13:17:44.908,2025-01-30T12:12:51.127
651,Clerk-000005,Clerk,Prepare home insurance quote,0.0,0.46,2025-01-30T12:52:55.950,2025-01-30T13:20:46.907,2025-01-30T12:37:42.435
642,Clerk-000006,Clerk,Approve application,0.0,0.49,2025-01-30T12:59:23.164,2025-01-30T13:28:59.985,2025-01-30T12:56:41.185
665,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-30T12:57:14.271,2025-01-30T13:33:44.066,2025-01-30T10:20:47.704
655,Clerk-000007,Clerk,Reject application,0.0,0.71,2025-01-30T12:52:57.095,2025-01-30T13:35:36.517,2025-01-30T12:35:03.278
666,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-30T13:06:34.962,2025-01-30T13:36:28.945,2025-01-30T10:29:48.893
629,Loan Officer-000009,Loan Officer,Design loan offer,0.0,0.0,2025-01-30T13:01:05.023,2025-01-30T13:37:11.728,2025-01-30T13:01:05.023
635,Clerk-000009,Clerk,Prepare acceptance pack,0.0,0.59,2025-01-30T13:04:04.623,2025-01-30T13:39:34.148,2025-01-30T13:00:38.794
676,Clerk-000008,Clerk,Check credit history,0.0,0.48,2025-01-30T13:12:30.655,2025-01-30T13:41:22.715,2025-01-30T12:32:45.211
658,Loan Officer-000006,Loan Officer,Design loan offer,0.0,0.0,2025-01-30T13:03:08.694,2025-01-30T13:44:52.645,2025-01-30T13:03:08.694
674,Clerk-000002,Clerk,Check credit history,0.0,0.59,2025-01-30T13:10:51.213,2025-01-30T13:46:14.154,2025-01-30T12:25:02.416
635,Clerk-000003,Clerk,Prepare home insurance quote,0.0,0.67,2025-01-30T13:06:02.680,2025-01-30T13:46:26.091,2025-01-30T13:00:38.794
648,Loan Officer-000001,Loan Officer,Approve and post home insurance quote,0.0,0.0,2025-01-30T13:10:51.213,2025-01-30T13:46:39.524,2025-01-30T13:10:51.213
663,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-30T13:16:17.265,2025-01-30T13:47:19.856,2025-01-30T09:57:55.594
656,Clerk-000001,Clerk,Reject application,0.0,0.63,2025-01-30T13:10:13.211,2025-01-30T13:48:18.025,2025-01-30T13:09:38.287
662,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-30T13:12:04.520,2025-01-30T13:50:06.955,2025-01-30T09:27:03.154
653,Senior Officer-000001,Senior Officer,Approve Loan Offer,0.0,0.0,2025-01-30T13:01:05.023,2025-01-30T13:51:38.552,2025-01-30T12:48:19.565
675,Clerk-000004,Clerk,Check credit history,0.0,0.69,2025-01-30T13:12:28.869,2025-01-30T13:53:47.232,2025-01-30T12:39:39.658
649,Clerk-000005,Clerk,Prepare acceptance pack,0.0,0.57,2025-01-30T13:20:46.907,2025-01-30T13:55:00.073,2025-01-30T13:17:44.908
654,Loan Officer-000010,Loan Officer,Design loan offer,0.0,0.0,2025-01-30T12:52:33.601,2025-01-30T13:55:49.021,2025-01-30T12:52:33.601
667,Appraiser-000001,Appraiser,Appraise property,0.0,0.0,2025-01-30T13:33:44.066,2025-01-30T13:56:03.561,2025-01-30T10:48:50.485
661,Loan Officer-000007,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T13:16:17.265,2025-01-30T13:56:56.411,2025-01-30T13:16:17.265
677,Clerk-000007,Clerk,Check credit history,0.0,0.4,2025-01-30T13:35:36.517,2025-01-30T13:59:20.887,2025-01-30T12:40:45.441
660,Loan Officer-000008,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T13:12:04.520,2025-01-30T14:00:14.259,2025-01-30T13:12:04.520
668,Appraiser-000002,Appraiser,Appraise property,0.0,0.0,2025-01-30T13:36:28.945,2025-01-30T14:01:13.147,2025-01-30T10:40:16.521
648,Loan Officer-000002,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-30T13:10:13.211,2025-01-30T14:02:01.510,2025-01-30T13:10:13.211
659,Loan Officer-000003,Loan Officer,Assess loan risk,0.0,0.0,2025-01-30T12:59:51.007,2025-01-30T14:02:55.582,2025-01-30T12:59:51.007
649,Clerk-000006,Clerk,Prepare home insurance quote,0.0,0.58,2025-01-30T13:28:59.985,2025-01-30T14:03:45.273,2025-01-30T13:17:44.908
680,Clerk-000002,Clerk,Check application form completeness,0.0,0.3,2025-01-30T13:46:14.154,2025-01-30T14:04:10.062,2025-01-30T09:41:49.947
679,Clerk-000008,Clerk,Check application form completeness,0.0,0.44,2025-01-30T13:41:22.715,2025-01-30T14:07:35.251,2025-01-30T09:31:11.111
665,AML Investigator-000001,AML Investigator,AML Check,0.0,0.0,2025-01-30T13:47:19.856,2025-01-30T14:07:54.050,2025-01-30T10:20:47.704
651,Loan Officer-000005,Loan Officer,Approve and send acceptance pack,0.0,0.0,2025-01-30T13:12:28.869,2025-01-30T14:07:59.120,2025-01-30T13:12:28.869
666,AML Investigator-000002,AML Investigator,AML Check,0.0,0.0,2025-01-30T13:50:06.955,2025-01-30T14:09:20.493,2025-01-30T10:29:48.893
678,Clerk-000009,Clerk,Check application form completeness,0.0,0.52,2025-01-30T13:39:34.148,2025-01-30T14:10:38.493,2025-01-30T09:20:17.811
681,Clerk-000003,Clerk,Check application form completeness,0.0,0.42,2025-01-30T13:46:26.091,2025-01-30T14:11:46.578,2025-01-30T09:57:50.703
657,Loan Officer-000004,Loan Officer,Design loan offer,0.0,0.0,2025-01-30T13:11:23.829,2025-01-30T14:12:03.834,2025-01-30T13:11:23.829
682,Clerk-000001,Clerk,Check application form completeness,0.0,0.41,2025-01-30T13:48:18.025,2025-01-30T14:12:49.878,2025-01-30T10:09:53.827
